product_title,subcategory,asin,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
"Amazon Basics Bed Sheets Queen Size, Deluxe Microfiber, Blue Pinstripe, 4-Piece",sheet & pillowcase sets,B07QT9PKC6,18.99,19.99,19.99,19.99,26.79,20.71,20.71,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,20.0,19.97,19.99,17.9,17.9,16.94,17.01,19.89,20.9,24.87,24.5,29.16,29.16,36.4,37.09,27.7,21.26,19.17,20.47,20.43,18.5,17.73,16.6,16.49,15.99,16.5,16.5,16.5,16.5,15.3,16.5
"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports, Travel, and School BPA-Free Sports Water Bottle, 24 oz, Very, Very Dark",thermoses,B085DTZQNZ,23.97,23.97,20.3,21.99,26.74,22.37,23.97,23.96,23.96,21.73,22.87,29.89,33.38,18.98,18.98,18.98,18.98,18.98,21.51,20.2,20.55,22.34,26.16,31.41,23.72,24.27,21.33,21.15,20.01,24.33,22.24,21.05,21.05,19.56,19.56,19.56,19.56,19.56,19.81,35.97,34.14,33.03,27.83,27.58,27.11,23.17,25.35,27.15
"AmazonBasics Microfiber Sheet Set, Twin, Bright White",sheet & pillowcase sets,B0154AS4T4,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,12.74,12.74,12.74,12.74,12.23,12.23,14.99,14.42,14.98,13.81,13.42,13.42,12.72,12.72,14.91,14.78,19.51,15.03,19.38,21.71,25.49,21.44,26.38,20.54,15.91,15.91,15.91,14.0,14.0,13.24,13.24,13.99,12.99,12.99,12.99,12.99,10.61,12.99
"Twin Size 3 Piece Sheet Set - Comfy Breathable & Cooling Bed Sheets Set - Hotel Luxury Bedding for Women, Men, Kids & Teens - Deep Pockets, Easy Secure Fit, Soft and Wrinkle Free - Oeko-Tex - Black",sheet & pillowcase sets,B07BGSZPHZ,25.19,25.19,25.19,25.89,25.89,25.89,24.1,24.1,25.89,25.89,25.89,23.79,26.24,26.24,25.89,25.89,25.89,24.49,24.49,25.19,22.39,27.99,23.79,23.79,25.89,25.89,26.59,26.59,25.19,26.12,26.12,26.12,25.89,25.89,25.89,22.38,26.12,26.12,25.18,25.18,25.89,25.89,25.89,25.89,25.89,25.89,23.79,27.26
"Etekcity Smart Food Kitchen Scale with Nutritional Calculator, Free App with 19 Nutrients Tracking, Calorie, Marco, Digital grams and ounces for weight loss, Premium Stainless Steel, 11lb",digital scales,B07FCZSC41,29.99,25.97,29.94,26.87,25.98,29.99,29.99,29.99,30.49,34.14,28.49,28.55,26.98,27.74,30.68,29.68,28.49,28.49,37.2,38.4,37.99,37.99,33.99,34.11,34.11,35.99,36.13,36.04,36.04,36.04,40.61,42.31,42.31,40.49,35.02,41.46,37.15,37.15,39.99,39.99,42.02,39.99,39.98,39.98,39.98,39.85,37.82,38.87
"Amazon Basics Digital Kitchen Scale with LCD Display, Batteries Included, Weighs up to 11 pounds, Black and Stainless Steel",digital scales,B06X9NQ8GX,14.21,13.08,11.14,11.14,11.14,11.64,10.86,10.86,10.86,9.19,9.74,9.74,9.59,9.79,11.02,11.02,9.91,9.84,9.84,8.79,8.33,8.22,8.51,8.52,8.8,11.92,11.67,11.67,11.67,14.78,17.56,15.8,12.59,11.92,11.92,12.03,10.49,12.59,12.59,11.49,11.49,11.49,11.49,10.18,11.49,10.14,8.94,10.94
"54x78 Inch Stall Shower Curtain/Liner 8G Heavy Duty Clear PEVA, 3 Bottom Magnets, Waterproof, PVC Free, Metal Grommets",shower curtain liners,B07MP2RGPF,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.09,11.39,11.39,11.39,11.39,11.39,11.19,11.99,11.99,11.99,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39
Alpha Grillers Meat Thermometer Digital - Instant Read Food Thermometer for Cooking Grilling Air Fryer Griddle Probe Kitchen Gadgets Essentials BBQ Accessories Grill Gifts for Men Him Dad Fathers Day,instant-read,B00S93EQUK,16.97,13.84,13.16,15.47,14.47,15.63,15.93,16.1,16.32,16.06,16.04,15.37,16.26,16.52,16.5,17.25,16.66,16.46,16.5,16.4,16.39,15.53,14.46,15.39,15.74,16.49,16.32,16.89,13.84,16.49,16.49,14.79,14.79,14.69,14.38,14.38,15.93,15.96,15.99,15.91,15.31,15.46,14.38,14.38,18.78,15.52,15.08,16.03
"Utopia Bedding Throw Pillows Insert (Pack of 2, White) - 20 x 20 Inches Bed and Couch Pillows - Indoor Decorative Pillow",pillow inserts,B07N7LLNQJ,20.79,19.49,19.99,18.99,18.99,18.99,20.16,22.24,23.69,22.43,24.99,26.27,21.99,19.49,18.49,18.99,18.82,18.82,19.11,19.11,19.11,19.11,18.99,18.99,15.19,18.99,16.96,17.99,17.99,17.99,18.49,19.39,19.49,19.49,19.99,19.22,19.39,18.52,17.41,16.14,18.99,20.02,20.49,23.82,23.28,23.28,21.99,25.32
"Utopia Bedding Throw Pillows Insert (Pack of 2, White) - 26 x 26 Inches Bed and Couch Pillows - Indoor Decorative Pillow",pillow inserts,B07Y9QYW88,32.59,30.99,31.49,29.99,27.99,26.99,29.69,30.89,30.99,31.66,36.64,39.54,31.99,31.77,28.99,27.99,27.99,27.99,27.99,27.99,27.99,27.99,29.49,28.32,21.24,29.49,25.12,28.99,25.12,28.99,29.49,25.62,25.62,25.62,25.62,25.62,29.99,29.99,29.99,29.99,28.22,27.08,27.79,29.95,32.32,32.3,32.5,32.49
"Utopia Bedding Throw Pillows Insert (Pack of 2, White) - 12 x 20 Inches Bed and Couch Pillows - Indoor Decorative Pillow",pillow inserts,B07N7GDB6Q,14.99,13.99,15.99,15.66,14.99,14.99,16.16,16.11,16.49,18.24,18.99,20.45,19.59,15.21,15.63,14.99,14.99,14.99,14.99,14.99,14.74,14.74,14.89,14.99,11.59,14.99,14.62,13.99,13.49,13.99,14.49,13.11,13.11,13.11,13.11,15.98,16.66,15.24,14.62,14.49,15.49,14.82,14.82,15.74,15.49,16.99,16.73,16.99
"Utopia Bedding Twin XL Sheets - Bulk Pack of 10 Sheet Sets - Perfect for Hotel, Guest Bedroom. & College Dorm Room - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (Twin XL, Navy)",sheet & pillowcase sets,B07MJGQR7J,,,,,,,,,,,,139.3,139.3,139.3,130.05,130.05,130.05,154.8,154.8,143.55,98.55,121.05,121.05,121.05,121.05,143.55,152.55,152.55,152.55,170.55,143.55,143.55,143.55,143.55,143.55,143.55,143.55,143.55,143.55,138.75,138.75,138.75,138.75,135.55,122.9,99.99,84.99,94.99
"KitchenAid Classic Multifunction Can Opener and Bottle Opener Easy to Use, Razor Sharp Stainless Steel Cutting Wheel, Soft Ergonomic Handles, Soft Red",manual,B07M85R5G8,22.26,17.73,17.19,17.58,16.49,16.35,17.16,17.47,18.7,19.52,16.06,18.66,18.32,18.63,18.61,19.88,18.08,18.12,18.92,19.5,19.04,16.9,18.37,18.05,18.05,18.05,20.43,20.43,16.79,16.79,16.79,16.79,16.79,16.79,16.79,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49
"Bedsure King Size Satin Pillowcase Set of 2 - Silver Grey Pillow Covers for Hair and Skin with Envelope Closure, Similar to Silk Pillow Cases, Gifts for Women Men, 20x36 Inches",pillowcases,B07Q4MKM5S,12.99,12.99,12.99,12.99,12.99,12.02,12.02,12.02,11.46,12.5,10.8,12.99,11.04,12.34,12.02,12.02,12.5,12.62,12.99,12.02,12.02,12.02,10.72,12.99,12.02,10.83,10.16,10.3,9.89,9.89,9.89,9.7,9.7,9.67,8.35,10.99,10.44,8.99,8.49,8.49,10.44,9.66,9.66,8.79,9.32,8.98,7.98,9.32
"Utopia Bedding Full Bed Sheets Set - 4 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (Full, Grey)",sheet & pillowcase sets,B00NX0WSBI,26.35,22.35,19.95,18.45,18.95,20.95,18.95,21.45,19.95,19.45,18.33,20.95,20.95,18.28,17.45,17.45,17.58,17.95,18.45,19.9,19.95,19.33,19.33,19.33,18.74,18.25,19.12,18.45,18.2,18.2,21.95,18.85,19.03,19.45,18.2,19.15,19.2,20.32,20.31,19.82,18.2,19.12,22.95,24.15,20.25,20.25,15.45,17.7
"Utopia Bedding Queen Bed Sheets Set - 4 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (Queen, Burgundy)",sheet & pillowcase sets,B084MFFKSF,21.62,20.62,21.45,21.55,19.95,21.95,24.38,22.35,19.45,21.28,23.28,21.95,21.95,20.3,21.88,21.95,21.29,20.95,21.95,19.95,18.32,20.45,23.75,20.33,21.95,18.05,22.95,21.25,25.31,18.67,23.95,25.95,25.95,22.62,19.45,21.95,21.28,19.45,19.45,19.45,19.95,18.95,20.95,18.45,18.45,18.45,17.99,19.47
"Utopia Bedding King Bed Sheets Set - 4 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (King, Spa Blue)",sheet & pillowcase sets,B07MZYZ1LY,18.45,20.45,21.95,21.45,20.45,19.95,20.95,20.28,18.95,21.95,20.95,22.95,21.95,20.95,24.12,31.33,26.55,26.55,26.55,22.45,22.95,21.91,21.91,21.91,21.91,22.45,20.3,20.3,20.3,21.05,21.05,20.8,19.86,21.55,20.95,20.95,21.95,21.95,22.91,21.95,22.62,20.95,24.95,23.95,20.95,20.95,19.49,21.47
"Utopia Bedding Waterproof Mattress Protector King Size 2 Pack, 200 GSM Breathable Terry Mattress Cover, Fitted Style with Stretchable Pockets (White)",mattress protectors,B07TKVYJD2,26.99,24.99,27.99,30.99,30.82,31.99,31.99,31.99,31.99,31.99,31.99,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.32,31.99
"Utopia Bedding Queen Bed Sheets Set - 4 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (Queen, Beige)",sheet & pillowcase sets,B00J602EB8,19.95,19.45,21.95,20.95,20.95,22.12,21.95,19.95,19.95,20.95,20.95,24.35,23.2,20.45,22.95,26.32,24.02,23.95,23.95,26.28,24.45,20.49,19.95,19.95,19.28,18.28,19.12,21.95,19.45,19.45,19.45,23.95,22.14,22.56,22.02,20.55,23.45,22.2,22.2,21.2,18.94,22.45,24.12,22.46,20.46,20.46,20.97,16.94
"Utopia Bedding King Bed Sheets Set - 4 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (King, White)",sheet & pillowcase sets,B00J602FRG,21.32,21.45,22.15,23.45,24.95,27.62,29.45,30.81,25.78,22.45,25.62,23.95,23.95,24.45,22.2,24.95,23.03,23.03,25.95,27.45,25.95,22.45,22.45,22.95,21.45,20.65,20.95,20.95,20.95,20.35,20.0,20.64,20.0,20.0,20.0,22.48,21.5,21.98,19.93,22.72,22.47,23.03,23.45,23.45,21.98,21.98,20.45,21.95
"KitchenAid All Purpose Kitchen Shears with Protective Sheath Durable Stainless Steel Scissors, Dishwasher Safe, Soft Grip Comfort Handle, 8.72 Inch, Ink Blue",shears,B082JRVBPG,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.64,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.89,9.82,9.87,9.57,9.57,9.4,9.4,9.47,9.7,9.56,9.76,9.59,9.24,9.24,16.25,13.32,13.8,15.52,15.86,9.99,11.57,11.3
"Sweet Water Decor, Relax Girl, Peppermint, Cedar, Clove, and Eucalyptus Scented Soy Wax Candle for Home | 9oz Clear Jar, 40 Hour Burn Time, Made in the USA",candles,B083SV23WF,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.99,19.99,19.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,18.99,20.42,23.77
Rubbermaid Brilliance Leak-Proof Food Storage Containers with Airtight Lids,container sets,B08KGR6FCR,,17.33,16.89,16.81,17.2,17.2,17.99,17.76,17.76,14.98,14.9,26.49,18.34,19.5,20.42,20.42,20.42,20.42,20.42,20.42,20.42,38.26,44.19,23.62,35.79,30.99,30.99,30.99,30.99,38.72,41.03,41.8,48.17,23.99,23.45,32.48,34.52,32.51,43.94,37.23,50.28,50.28,50.28,50.28,49.25,48.1,47.63,52.06
"Homaxy 100% Cotton Waffle Weave Kitchen Dish Cloths, Ultra Soft Absorbent Quick Drying Dish Towels, 12 x 12 Inches, 6-Pack, Black",dish cloths & dish towels,B08LKDNJX7,16.74,16.74,15.99,13.86,13.86,13.86,13.86,14.99,14.99,14.99,16.32,16.32,16.99,16.99,16.99,16.99,16.49,15.52,16.48,16.48,14.99,15.26,12.08,11.49,11.49,12.99,11.09,10.79,11.39,11.99,10.86,11.52,11.52,12.99,12.09,11.49,12.61,12.99,12.34,12.12,13.99,12.34,13.07,12.34,13.16,13.07,15.43,12.77
"Utopia Bedding Throw Pillows (Set of 4, White), 18 x 18 Inches Pillows for Sofa, Bed and Couch Decorative Stuffer Pillow",throw pillows,B0714K41PB,23.49,23.99,22.99,22.99,22.99,21.99,22.82,24.28,27.24,28.51,27.17,27.34,24.49,25.31,24.69,23.99,24.74,24.49,24.99,24.99,24.99,24.99,25.99,24.28,24.49,23.77,24.45,23.12,23.12,18.48,20.99,21.12,21.35,21.49,22.59,21.85,20.66,19.98,19.74,20.99,20.59,21.19,22.49,22.49,22.16,23.99,21.34,21.34
"Utopia Bedding Twin Fitted Sheets - Bulk Pack of 2 Bottom Sheets - Soft Brushed Microfiber - Deep Pockets - Shrinkage & Fade Resistant - Easy Care (Twin, Black)",fitted sheets,B08BK3Q6JF,14.99,12.99,12.99,14.99,14.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,15.99,18.49,18.49,18.49,17.49,19.49,19.74,20.99,22.99,22.99,22.99,20.47,18.77,21.99,21.99,21.99
"Utopia Bedding Quilted Fitted Mattress Pad, Twin Size, Elastic Fitted Mattress Topper Protector and Cover Stretches up to 16 Inches Deep, Machine Washable (White)",mattress pads,B00NES8SDG,20.99,20.99,20.99,20.99,20.99,20.99,21.74,20.74,20.74,18.49,18.49,18.49,19.49,17.56,18.99,18.99,16.74,16.74,16.74,17.56,17.56,16.35,13.71,18.99,15.32,15.32,15.32,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,16.14,16.14,16.14,16.14,16.14,19.99,21.84,22.66,18.62,18.66,16.14,17.56
"Utopia Bedding Quilted Fitted Mattress Pad, Queen Size, Elastic Fitted Mattress Topper Protector and Cover Stretches up to 16 Inches Deep, Machine Washable (White)",mattress pads,B00NESCOY0,19.99,19.99,19.99,19.99,18.07,18.82,24.24,22.99,22.99,20.34,20.42,20.34,20.89,18.69,21.99,20.89,19.89,19.89,21.49,20.04,19.71,19.71,20.42,19.07,21.56,19.07,20.53,16.14,21.59,21.49,21.99,21.56,21.66,21.45,21.0,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,27.34,27.34,18.74,18.59
"Amazon Basics Slim, Velvet, Non-Slip Suit Clothes Hangers, Gray/Silver - Pack of 50",standard hangers,B0756D8W87,24.24,23.52,24.5,24.5,24.44,22.57,22.57,22.57,23.99,23.99,23.99,27.12,26.32,26.95,27.29,27.29,27.97,26.57,26.99,25.49,24.99,25.75,24.88,24.15,22.48,22.66,20.88,26.24,32.22,29.47,29.83,28.52,27.27,30.74,29.24,26.88,26.85,26.5,22.89,22.12,21.6,23.62,23.66,22.53,23.06,18.4,23.54,23.04
"Sweet Water Decor Warm and Cozy Candle | Pine, Orange, Cinnamon, and Fir Balsam Winter Scented Soy Candles for Home | 9oz Amber Jar with Black Lid, 40 Hour Burn Time, Made in the USA",candles,B08DTMYKJL,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.95,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,17.99,19.98,20.55,21.66
"Lodge Seasoned Cast Iron Skillet - 12 Inch Ergonomic Frying Pan with Assist Handle, black",skillets,B00006JSUB,25.5,26.25,26.82,24.23,30.02,28.65,27.54,27.54,28.81,28.28,30.18,30.28,29.85,29.25,27.8,23.53,24.79,24.62,28.2,27.63,28.25,27.45,27.75,31.56,32.35,28.79,29.75,29.29,29.86,29.16,24.87,26.74,27.45,27.19,27.32,26.3,23.94,32.25,32.4,32.32,28.72,26.12,26.17,25.48,26.52,24.7,25.81,27.5
"Fullstar Vegetable Chopper - Food Chopper - Onion Chopper - Vegetable Slicer & Spiralizer - Veggie Chopper with Container - Kitchen Gadgets - Home Essentials - Kitchen Accessories (9 in 1, White)",choppers,B07WBXRBMN,29.97,28.3,30.3,28.97,27.87,28.82,27.8,29.72,30.66,34.99,33.43,34.98,33.32,34.77,36.48,32.36,34.99,34.5,33.99,30.99,30.99,34.99,30.27,38.49,38.55,36.74,33.32,28.07,29.16,35.09,28.2,28.09,28.79,33.99,36.49,36.66,38.11,33.99,40.99,36.99,36.99,36.99,41.49,36.99,36.99,36.99,38.99,44.99
"Bamboo Cutting Boards for Kitchen with Juice Groove [Set of 2] Wood Cutting Board for Chopping Meat, Vegetables, Fruits, Cheese, Knife Friendly Serving Tray with Handles",cutting boards,B088JTNB94,13.99,11.99,11.99,11.99,13.19,13.49,11.99,14.32,14.32,11.99,11.99,13.99,13.99,13.99,13.99,14.99,12.99,12.02,12.02,12.02,13.53,13.99,12.99,13.66,12.99,13.49,13.49,13.56,13.43,13.59,13.59,11.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99
"THERMOS FUNTAINER Water Bottle with Straw - 12 Ounce - Kids Stainless Steel Vacuum Insulated Water Bottle with Lid, L.O.L Surprise",thermoses,B08HVZJGR6,14.41,14.41,21.58,19.92,14.78,14.08,13.37,15.21,16.2,16.19,15.2,14.89,16.34,15.63,14.87,14.97,13.47,12.89,16.99,16.77,19.96,18.99,18.98,18.32,18.49,18.24,18.37,18.29,16.42,17.93,20.63,18.23,17.57,17.99,17.74,17.74,17.74,18.98,20.24,21.75,20.98,20.98,19.99,18.99,18.99,18.99,15.12,15.12
"Beckham Hotel Collection Bed Pillows Standard / Queen Size Set of 2 - Down Alternative Bedding Gel Cooling Pillow for Back, Stomach or Side Sleepers",bed pillows,B01LYNW421,39.22,38.54,36.16,35.72,36.88,33.95,35.99,35.99,33.99,33.99,39.58,39.99,39.99,37.99,37.06,42.99,33.59,42.94,42.94,42.17,38.19,40.79,42.54,44.41,45.82,44.68,44.06,45.27,52.0,53.83,51.94,51.31,55.73,55.93,53.06,47.5,54.7,56.04,52.79,56.99,53.45,53.34,57.59,52.88,55.78,52.91,53.19,57.49
LiBa Waterproof Plastic Shower Curtain - Bathroom Shower Curtain Premium PEVA Non-Toxic with Rust Proof Grommets Frosted 8G Heavy Clear Duty Bathroom Accessories 72x72 2 Pack,shower curtains,B089YBVS13,19.66,19.66,19.66,19.66,17.56,17.56,17.56,17.56,19.99,20.99,20.99,20.99,21.49,19.99,19.99,18.39,18.39,18.39,19.49,19.74,19.74,19.74,21.49,21.49,21.49,24.99,21.42,21.42,21.42,27.49,27.49,18.49,19.99,18.19,18.66,17.99,17.99,18.66,19.32,18.39,18.99,18.99,20.49,17.99,16.66,18.99,15.99,18.32
"Utopia Bedding Bed Pillows for Sleeping Queen Size (Navy), Set of 2, Cooling Hotel Quality, Gusseted Pillow for Back, Stomach or Side Sleepers",bed pillows,B07N7NDSJ4,20.99,22.49,23.99,24.99,23.99,24.99,25.79,23.66,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,32.49,24.79,26.53,31.99,24.94,24.94,23.94,29.99,30.99,28.99,28.99,29.99,29.99,28.99,27.24,27.24,27.24,28.69,28.69,30.99,31.99,33.99,31.99,31.99,27.19,31.99
"Utopia Bedding Zippered Mattress Encasement TwinXL, 100% Waterproof Bed Bug and Dust Mite Proof Mattress Protector, Absorbent Six-Sided Mattress Cover (Pack of 10)",mattress encasements,B07Y1NZKV6,161.91,161.91,161.91,167.91,170.91,170.91,170.91,170.91,170.91,170.93,161.95,161.99,181.45,181.45,184.41,184.41,179.91,179.91,152.99,179.91,170.91,170.99,170.99,170.99,170.99,179.91,179.91,179.91,179.91,179.91,209.91,193.41,179.91,179.91,164.49,164.49,164.49,164.49,200.91,152.43,117.99,202.99,170.99,247.99,138.96,138.96,93.46,103.45
"Magic Bullet Blender, Small, Silver, 11 Piece Set",countertop blenders,B012T634SM,26.97,29.24,24.66,26.61,27.7,28.29,26.95,29.57,28.63,21.63,22.23,21.28,23.23,33.24,34.68,34.24,36.77,33.91,34.16,37.52,38.75,36.18,32.33,36.64,34.51,37.58,36.05,35.43,37.16,34.57,36.62,38.92,38.27,35.54,35.99,36.76,38.17,38.59,38.01,38.44,38.94,39.6,38.57,31.5,38.35,39.52,31.23,35.73
"Extra Deep Cal King Sheet Set - 6 Piece Breathable & Cooling Sheets - Hotel Luxury Bedding Set w/18-24 Inch Extra Deep Pockets - Easy Fit - Super Soft, Wrinkle Free & Comfy - Light Grey, Cal King Size",sheet & pillowcase sets,B07F97457R,44.45,41.12,44.45,44.45,44.45,44.45,43.89,40.28,44.41,44.99,40.49,40.49,39.36,49.99,46.24,46.24,46.24,46.24,59.99,46.24,49.99,49.99,44.99,59.99,59.99,51.24,51.24,51.24,51.24,50.98,59.99,59.99,59.99,59.99,59.99,50.99,59.99,59.99,59.99,41.84,59.99,59.99,59.99,50.92,50.92,50.92,41.84,50.92
"Vtopmart 25 PCS Clear Plastic Drawer Organizers Set, 4-Size Versatile Bathroom and Vanity Drawer Organizer Trays, Storage Bins for Makeup, Bedroom, Kitchen Gadgets Utensils and Office",drawer organizers,B08KXKVT4K,25.99,25.99,22.12,22.99,24.74,24.57,24.57,26.49,26.49,25.81,29.95,29.49,31.79,31.79,31.79,30.99,30.06,27.99,29.4,25.06,24.99,26.32,20.39,23.77,26.74,26.74,21.43,19.76,18.99,19.99,19.99,17.99,17.17,17.55,17.12,17.6,18.25,15.41,17.04,17.15,17.97,17.56,18.16,17.53,18.32,18.32,15.29,18.74
"LEVOIT Air Purifier for Home Bedroom, Fresheners Filter Small Room Cleaner with Fragrance Sponge for Smoke, Allergies, Pet Dander, Odor, Dust Remover, Office, Desktop, Table Top, 1 Pack, White",hepa air purifiers,B08BR1CR78,53.89,57.17,52.52,46.48,48.39,46.33,48.17,44.98,47.27,46.78,46.78,46.78,68.49,68.49,48.49,48.49,49.99,47.7,45.93,44.99,49.5,46.24,42.6,42.6,45.07,45.25,44.41,43.04,43.01,43.01,49.99,40.27,41.0,40.82,40.09,40.25,40.04,40.06,40.06,46.57,45.27,45.02,39.83,39.97,40.41,38.59,39.35,39.14
"BISSELL Little Green Multi-Purpose Portable Carpet and Upholstery Cleaner, Car and Auto Detailer, with Exclusive Specialty Tools, Green, 1400B",carpet cleaning machines,B0016HF5GK,209.94,109.99,113.79,148.54,142.4,167.13,172.56,127.92,145.35,116.32,119.95,121.79,121.73,122.64,107.16,104.96,117.27,111.93,118.86,117.83,141.3,122.86,122.39,129.64,120.38,119.22,108.41,118.95,122.81,121.38,122.73,122.47,107.63,114.78,96.06,104.72,104.61,99.84,95.0,117.37,93.8,121.88,106.0,116.23,89.0,102.14,109.21,102.7
"Utopia Bedding Zippered Mattress Encasement King, 100% Waterproof Bed Bug and Dust Mite Proof Mattress Protector, Absorbent Six-Sided Mattress Cover",mattress encasements,B00MRH58V0,28.49,26.49,24.07,24.99,24.07,25.99,23.99,24.24,26.49,24.99,26.08,26.99,26.99,26.99,29.49,27.49,24.96,24.96,24.96,27.49,22.13,26.99,26.99,22.13,26.99,27.99,23.9,26.44,25.6,25.6,25.6,25.6,23.9,23.9,24.63,25.96,25.96,25.96,25.96,25.96,24.92,25.92,28.99,26.2,27.99,28.99,22.84,25.92
"Simple Modern Disney Princess Kids Water Bottle with Straw Lid | Reusable Insulated Stainless Steel Cup for Girls, School | Summit Collection | 14oz, Princesses Royal Beauty",thermoses,B08FFNLXKF,,17.49,18.24,18.99,18.99,18.99,18.99,18.99,18.14,18.62,18.62,18.98,18.99,17.71,16.75,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.49,19.49,22.48,19.98,19.98,19.98,19.32,19.32,16.99,19.49,19.49,19.99,19.49,18.66,19.99,24.66,24.66,18.99,18.99
"Shark Upright Vacuum, Navigator Lift-Away Deluxe with Large Dust Cup Capacity, HEPA Filter, Swivel Steering, Upholstery Tool & Crevice Tool, Blue, NV360",upright vacuums,B00JH98GR4,167.13,150.85,151.99,160.58,167.81,154.74,160.74,162.85,162.66,171.91,169.19,193.96,224.28,181.88,190.17,155.63,167.28,166.05,185.84,168.24,178.51,173.54,140.24,140.4,165.99,162.1,182.25,162.39,159.01,168.49,165.48,172.79,173.34,139.1,130.12,136.78,167.36,161.58,154.59,158.2,156.64,162.35,175.24,162.68,167.18,141.59,131.73,129.57
"Zulay Kitchen Powerful Milk Frother Wand - Ultra Fast Handheld Drink Mixer - Electric Whisk Foam Maker for Coffee, Lattes, Cappuccino, Frappe, Matcha & Coffee Creamer - Milk Boss White with Hearts",milk frothers,B082LTVZKV,19.24,20.99,19.99,19.99,18.49,18.49,18.49,18.49,18.49,18.49,18.49,16.64,17.99,16.64,16.64,17.56,17.85,17.85,17.85,13.99,17.99,18.49,14.98,17.18,18.49,18.49,18.49,19.99,19.99,17.27,18.49,16.87,15.98,19.99,17.49,17.49,17.99,17.99,17.99,17.99,21.74,16.49,12.99,12.99,11.49,9.99,9.99,9.99
"Simple Modern Kids Water Bottle with Straw Lid | Insulated Stainless Steel Reusable Tumbler for Toddlers, School | Summit Collection | 14oz, Unicorn Fields",thermoses,B07V7VD16J,14.99,15.06,14.79,16.02,16.03,16.99,16.99,15.56,15.56,16.71,16.78,16.97,16.75,16.58,15.45,17.99,17.99,17.99,17.99,16.64,16.64,16.64,16.64,16.64,16.64,16.64,16.64,16.64,16.64,16.99,16.99,21.21,18.41,18.71,18.71,18.71,18.71,15.29,17.6,17.99,17.99,17.44,17.02,17.02,32.68,32.68,32.68,32.68
