product_title,subcategory,asin,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
Infantino Flip 4-in-1 Carrier - Ergonomic for Newborns and Older Babies 8-32 lbs,baby & toddler carriers,B07XMN3SK6,29.25,26.99,25.07,26.94,26.94,25.28,23.67,23.74,34.6,31.1,22.24,44.58,20.5,21.99,22.1,20.93,28.64,28.64,30.31,30.32,32.93,32.93,32.47,31.48,32.93,32.98,29.95,27.39,27.76,32.28,30.42,32.46,29.85,29.64,32.18,32.18,32.18,32.88,32.97,31.6,29.05,28.34,28.34,30.5,29.41,29.03,28.83,23.88
Dr. Brown’s Deluxe Electric Sterilizer for Baby Bottles and Other Baby Essentials,sterilizers,B01E1H95LW,46.78,44.12,46.4,43.34,41.56,38.53,44.06,46.99,56.22,47.61,51.66,54.61,50.8,58.56,59.15,64.74,57.99,57.84,56.81,49.0,55.99,55.89,56.28,46.08,48.68,52.94,52.94,50.33,50.33,47.61,52.99,51.86,50.99,45.35,37.82,39.54,40.28,40.28,49.88,53.62,51.33,50.83,61.22,52.39,54.0,50.35,50.35,50.35
"Desitin Maximum Strength Baby Diaper Rash Cream with 40% Zinc Oxide, Travel Size 2 Ounce",diaper creams,B071DTL2W3,5.62,5.81,5.66,5.8,5.44,5.44,4.99,4.99,5.42,5.42,5.49,5.49,5.59,7.5,7.5,6.99,5.55,6.97,7.37,6.99,7.52,7.12,5.91,6.99,6.98,6.75,6.63,6.7,6.07,5.16,4.79,4.79,6.13,5.52,6.16,7.29,7.84,8.31,8.49,7.9,7.89,6.02,6.02,7.97,8.0,5.42,5.58,6.49
Boon Nursh Reusable Silicone Pouch Baby Bottles - Slow Flow Nipple - Silicone Baby Bottle Pouch and Nipple - Baby Feeding Essentials - Pink - 0-3 Months - 3 Count - 4 Ounce,bottles,B07BL98G6X,18.66,19.98,19.98,17.99,17.99,19.99,19.99,23.18,31.46,24.77,24.97,24.37,23.54,23.99,28.22,23.99,29.0,28.4,24.98,24.91,24.69,23.55,21.75,19.97,19.44,19.86,19.98,21.99,27.49,23.03,23.03,23.71,23.87,22.32,22.84,22.84,20.42,19.99,19.99,19.63,18.49,18.49,18.49,19.97,32.22,32.22,32.22,32.22
"iHealth No-Touch Forehead Thermometer, Infrared Digital Thermometer for Adults and Kids, Touchless Baby Thermometer, 3 Ultra-Sensitive Sensors, Large LED Digits, Quiet Vibration Feedback, Non Contact",thermometers,B075QQ8VZW,27.24,26.49,18.99,18.49,18.49,18.49,18.49,16.99,19.99,19.99,36.98,19.99,19.99,19.99,19.99,19.99,18.99,19.99,19.99,21.49,17.25,20.64,20.64,19.53,26.42,17.58,17.87,17.91,18.69,22.39,19.68,18.49,21.39,19.77,21.98,20.66,18.79,22.99,18.49,20.98,20.65,26.32,17.74,16.99,19.99,15.66,16.99,18.66
"HIPHOP PANDA Baby Washcloths, Rayon Made from Bamboo - 2 Layer Ultra Soft Absorbent Newborn Bath Face Towel - Reusable Baby Wipes for Delicate Skin - Pink, 30 Pack",washcloths & wash gloves,B08CCSVSVV,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.99,49.42,49.14,51.6,55.79,50.21,51.6,50.21,52.07,50.21,52.07,50.14,50.14,39.99,47.89,47.89,47.89,50.52,47.89,47.89,47.89,53.12,47.42,39.99,37.99,37.99,36.99,36.99,36.99,36.99,39.99,39.99,36.99,36.99,35.99,35.99,35.99
"A+D Original Diaper Rash Ointment Prevents & Treats Diaper Rash, Moisturizing Skin Protectant with Vitamins A & D, Healing Skin Ointment for Dry and Cracked Skin 4oz",diaper creams,B01D2NTLZG,5.98,5.59,5.32,5.59,5.48,5.48,5.56,6.44,6.09,5.2,6.55,6.64,5.62,5.83,5.71,5.81,5.82,6.0,5.37,4.82,5.08,5.8,6.19,6.18,6.25,6.25,6.31,6.56,8.38,9.24,8.06,6.41,4.73,5.11,5.08,5.13,5.34,5.31,5.16,6.23,5.73,5.13,5.38,4.73,4.8,4.85,4.89,6.51
"Baby Proofing Corner Protectors Guards - Furniture Edge Protector for Babies & Kids - Safety Guards & Cushions for Table, Desk, Crib, Fireplace, Corners & Edges | Clear, Safe | 18 Bumpers Pack",edge & corner guards,B07JWY43RD,10.46,10.39,10.39,10.14,10.16,10.16,10.5,10.5,10.16,10.16,9.74,10.16,10.44,9.46,12.98,9.54,14.88,12.98,14.23,13.18,9.98,13.48,13.48,13.48,13.48,14.98,14.65,12.99,12.99,13.98,13.12,13.12,12.98,10.98,10.73,9.98,12.23,12.23,10.48,9.98,10.13,8.98,8.98,8.98,8.98,8.98,8.98,8.98
"NUK Disney Learner Spill Proof Sippy Cup, Mickey Mouse, 5 Oz 1Pack – BPA Free, Spill Proof Sippy Cup",cups,B00NWGWPSO,8.09,7.74,7.74,7.74,8.74,9.16,8.54,8.32,9.46,7.49,8.34,7.58,7.13,8.12,7.76,8.25,8.25,9.36,9.36,9.36,8.72,8.72,9.29,9.29,9.29,9.45,9.15,8.87,8.87,7.97,7.97,7.97,7.97,7.97,7.97,7.97,7.97,7.97,7.96,8.43,8.65,8.65,8.65,8.65,7.97,7.97,10.25,10.15
"Ubbi Disposable Diaper Sacks, Lavender Scented, Easy-To-Tie Tabs, Diaper Disposal or Pet Waste Bags, 200 Count",diaper disposal bags,B07K2TKK26,7.75,7.99,7.99,7.99,7.99,7.99,7.99,6.74,6.43,5.84,5.5,12.14,18.44,7.22,6.95,6.58,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.98,7.98,7.98,7.98,7.98,5.52,7.98,7.98,10.84,12.56,7.98,7.98,7.98,7.72,7.88,7.94,7.98,7.78,7.78,7.81,7.82,7.82,7.97,7.97,7.97
"Lansinoh Breast Therapy Packs with Soft Covers, Hot and Cold Breast Pads, Postpartum Relief, Breastfeeding Essentials for Moms, 2 Pack",breast shells & creams,B01J61VL9W,9.45,9.45,9.78,9.61,8.91,6.45,7.66,8.41,6.78,10.31,8.71,8.89,9.59,9.03,10.03,9.61,9.74,9.81,10.2,10.34,11.57,11.1,11.39,15.78,16.01,11.18,11.01,12.12,12.12,11.66,10.85,12.11,11.86,10.98,9.59,10.3,10.91,12.23,12.23,11.83,9.67,8.62,11.35,11.68,11.5,11.97,11.17,11.97
"Graco Premium Crib & Toddler Mattress – GREENGUARD Gold Certified & CertiPUR-US Certified, Fits All Standard Crib & Toddler Beds, Waterproof Sleep Surface, Machine-Washable Outer Cover for Easy Care",crib mattresses,B010S7VZI0,74.71,77.99,76.44,79.98,79.98,76.31,80.74,79.99,69.99,73.53,87.97,88.99,88.99,89.85,84.66,77.47,77.3,77.3,76.72,86.14,88.99,90.32,89.07,84.43,87.3,81.08,86.08,85.98,86.59,86.59,86.59,84.5,87.87,87.98,89.49,85.98,89.42,89.42,89.16,89.16,88.52,89.99,88.98,88.98,88.98,81.28,89.5,89.5
"Toddler Pillow with Pillowcase - 13x18 My Little Dreamy Kids Travel Bed Pillows for Sleeping, Organic Cotton Small Pillowcase, Soft & Breathable, Machine Washable, Toddlers 2-5 Years Old (KeaSafari)",pillows,B077MB5SZG,23.56,23.56,23.56,23.56,20.31,21.14,21.96,21.96,21.96,21.96,21.96,21.96,22.9,24.96,23.46,23.46,23.46,23.46,25.56,25.56,24.96,25.96,25.63,23.26,23.26,23.26,23.26,23.26,23.26,23.26,23.26,23.87,22.92,23.66,24.97,23.3,21.63,23.72,23.3,23.3,22.46,22.46,22.46,22.46,22.46,24.96,22.59,22.71
"Munchkin® Arm & Hammer Diaper Pail Refill Rings, Holds up to 2,176 Newborn Diapers, 8 Pack",diaper disposal bags,B01A6R21DA,44.36,44.36,44.36,44.36,44.86,43.24,43.6,46.1,51.92,43.75,54.02,47.12,54.48,50.74,55.97,63.02,59.27,44.87,44.87,44.87,44.87,44.87,44.87,41.87,46.83,42.62,42.0,44.75,44.75,42.44,41.87,44.75,44.62,44.33,44.36,44.36,46.75,46.75,34.92,43.69,38.72,32.99,33.56,37.02,38.3,41.97,43.3,42.25
"Aveeno Baby Bathtime Solutions Baby & Me Gift Set with Baby Wash & Shampoo, Calming Baby Bath, Baby Daily Moisturizing Lotion & Stress Relief Body Wash for Mom, Oatmeal, 4 Items",newborn gift sets,B005SPESKK,16.61,15.61,14.58,16.81,15.29,19.32,17.75,16.33,13.51,12.51,11.03,15.12,15.4,17.61,25.53,17.57,17.95,16.45,16.0,16.87,20.04,19.43,20.2,18.1,19.37,19.56,15.38,25.32,25.32,21.54,22.49,22.25,22.25,20.95,23.03,23.31,22.98,22.98,22.98,22.05,21.18,22.89,22.75,22.75,22.67,21.69,20.89,20.48
"Pampers Training Pants - Easy Ups Girls & Boys - Size 4T-5T, 100 Count, My Little Pony Potty Underwear (Packaging May Vary)",training pants,B07SQ8NQVD,39.8,39.97,39.98,39.98,51.13,56.65,48.63,57.95,47.78,51.25,59.99,59.74,56.85,55.33,57.79,57.83,59.88,54.87,49.96,49.46,49.46,49.46,49.46,29.97,34.85,35.55,42.95,42.95,36.47,40.42,40.42,42.96,42.94,42.99,42.99,42.99,42.99,45.24,45.24,46.49,46.49,46.49,46.49,41.46,40.77,41.46,41.68,41.25
"Pull-Ups Girls' Nighttime Potty Training Pants, Training Underwear, 3T-4T (32-40 lbs), 60 Ct",training pants,B071SCYKJ9,26.89,25.74,24.5,24.5,40.51,23.18,27.04,29.69,27.74,27.54,27.49,29.18,42.29,27.12,26.85,29.22,28.99,29.13,29.47,43.8,47.49,47.95,55.08,50.11,35.81,29.6,42.53,30.86,27.82,36.93,29.48,23.22,27.0,25.58,29.2,29.56,28.85,29.57,29.56,28.9,29.44,29.26,29.56,29.38,29.49,29.56,29.57,29.53
"Accmor Stroller Cup Holder with Phone Holder, Bike Cup Holder, Universal Cup Holder for Uppababy Nuna Doona Strollers, 2-in-1 Cup Phone Holder for Stroller, Bike, Wheelchair, Walker, Scooter",parent cup holders,B086TZXKMJ,14.31,14.29,13.99,13.43,13.99,13.99,13.18,12.94,12.99,12.57,11.97,11.95,12.48,13.48,13.88,12.21,11.37,11.24,11.18,8.88,9.24,10.4,9.29,7.08,7.08,10.32,10.61,11.31,10.1,10.48,10.27,9.43,8.88,10.35,10.48,10.48,9.58,9.48,9.36,8.98,9.23,9.23,10.48,8.13,9.36,9.56,10.99,9.98
"CeraVe Baby Lotion, Gentle Baby Skin Care with Ceramides, Niacinamide & Vitamin E, Fragrance, Paraben, Dye & Phthalates Free, Lightweight Moisturizer, 8 Ounce, Packaging May Vary",lotions,B00JF3RYPM,15.71,17.36,17.88,9.98,12.57,14.49,7.95,13.93,10.24,8.41,8.98,11.85,9.82,9.22,8.38,8.85,8.77,7.73,7.71,7.89,8.97,8.35,8.54,8.96,8.92,8.15,8.76,8.76,7.82,8.07,7.98,8.87,8.62,8.0,8.48,8.48,8.38,8.38,8.38,8.84,8.57,8.57,8.57,8.97,8.78,8.78,8.78,8.23
"ANMEATE No-Touch Forehead Thermometer for Adults, Infrared Digital Thermometer for Kids, Touchless Baby Thermometer, Accurate Reading with Large Display, Mute Mode, Memory Recall, Fever Alarm",thermometers,B08CSPBQZ5,19.49,14.0,12.49,12.49,11.44,11.99,12.99,19.99,13.81,13.18,12.23,13.36,17.99,13.74,13.74,13.74,17.0,23.89,20.12,20.14,21.48,21.48,21.48,22.84,27.28,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,99.99,19.99,19.99,19.99,16.49,16.49,19.99,19.99,19.99,19.99,16.99,16.99
20 Pack Magnetic Cabinet Locks Baby Proofing - Vmaisi Children Proof Cupboard Drawers Latches - Adhesive Easy Installation,cabinet locks,B07C2QFVT9,38.99,38.99,36.06,32.99,35.99,38.99,35.99,35.99,35.99,32.99,37.04,38.39,38.39,39.99,37.59,38.49,39.99,35.99,38.99,38.49,40.49,37.49,37.49,42.49,40.36,41.64,41.99,42.38,43.19,42.09,41.49,42.32,42.68,42.2,42.19,42.19,41.88,40.49,40.49,42.19,41.99,41.99,38.99,40.49,44.99,44.99,35.99,44.99
"Ubbi Diaper Pail Plastic Bags, Disposable Baby Waste Bags, 3 Pack, 75 Count, 13-Gallon Bags",diaper disposal bags,B00ZT38BIQ,19.98,19.98,19.98,19.98,19.98,19.98,19.19,16.94,14.22,8.49,8.61,11.29,10.72,12.71,11.69,11.3,12.34,12.34,12.34,12.34,12.34,12.34,12.34,12.5,12.74,11.74,16.49,17.19,19.74,19.98,19.98,19.06,19.73,19.86,19.86,14.99,14.99,14.77,14.77,12.79,12.79,12.79,12.61,10.89,9.29,17.02,16.1,18.56
Pro Goleem Teddy Bear Lovey Baby Security Blanket for Boys and Girls Unisex Soft Lovie Baby Gifts for Newborn Toddler Snuggle Toy Stuffed Animal Blue 16 Inch,bed blankets,B07KR5PQBB,12.99,12.99,12.99,12.02,12.02,12.02,12.02,12.02,13.99,14.49,13.4,14.99,14.99,14.99,14.99,14.99,14.99,14.99,16.4,16.4,13.86,16.86,14.66,14.66,13.86,13.86,13.86,13.86,16.86,13.86,14.66,15.91,14.24,14.66,14.66,14.66,15.39,14.99,14.24,15.86,14.24,14.24,15.32,15.86,14.24,15.08,16.09,14.99
"Evenflo Position & Lock Baby Gate, Pressure-Mounted, Farmhouse Collection",door & stair gates,B075XQ2XYV,22.99,22.3,21.97,21.01,26.61,29.07,26.98,26.98,19.38,18.07,32.43,30.11,15.63,15.55,18.19,15.94,17.77,20.22,18.36,18.43,17.74,25.81,33.67,21.87,21.2,19.98,19.98,19.98,21.25,19.87,19.87,19.87,19.87,19.78,19.88,20.47,19.49,22.69,20.8,20.8,29.47,24.19,19.98,19.98,19.98,19.98,19.98,19.98
"Safety 1st Grow and Go Comfort Cool All-in-One Convertible Car Seat, Rear-Facing 5-50 lbs, Forward-Facing 22-65 lbs, and Belt-Positioning Booster 40-100 lbs, Pebble Path",convertible,B07TBBGT6Z,175.0,179.55,200.65,200.97,200.42,188.59,179.99,179.99,181.82,198.52,184.9,183.09,184.7,213.32,199.99,366.52,299.99,299.99,299.99,299.99,299.99,199.99,161.89,161.89,224.03,219.82,219.82,199.99,199.99,199.99,174.99,174.99,174.99,174.99,174.99,174.99,174.99,249.99,199.99,199.99,204.99,146.99,211.29,159.99,197.41,200.14,200.14,200.14
"Ubbi Steel Diaper Pail, Odor Locking, No Special Bag Required, Award-Winning, Registry Must-Have, White",diaper pails,B00821FLT4,63.72,63.23,63.49,69.15,69.94,74.02,80.21,67.08,65.49,63.35,62.52,64.21,65.99,67.9,69.99,65.74,59.75,66.49,69.99,67.47,69.49,68.61,70.14,62.99,62.49,62.59,69.96,69.97,66.94,63.98,63.98,69.63,69.63,69.63,69.63,69.63,64.66,59.0,65.32,65.32,65.32,62.99,62.99,68.7,55.99,64.49,48.99,55.99
Graco Simple Sway Swing,swings,B00PTL15D6,76.05,76.05,76.05,70.66,84.19,95.7,67.98,80.12,76.07,73.31,76.38,78.4,97.49,93.99,113.58,108.55,110.77,107.23,96.38,104.36,104.22,105.32,80.84,91.98,106.57,105.94,108.59,105.49,108.42,105.73,106.65,105.37,83.06,84.15,89.04,158.13,166.55,145.24,141.67,166.41,161.85,104.99,113.5,114.98,98.7,98.7,95.99,108.54
"Huggies Little Swimmers Disposable Swim Diapers, Small, 12-Count - Pink/Blue",disposable diapers,B001O8MIRU,9.1,9.84,11.51,15.7,17.22,15.25,14.96,13.21,9.49,7.45,7.43,6.82,6.79,6.79,6.74,8.07,9.09,9.53,8.32,8.1,6.56,4.99,5.99,5.93,5.59,5.72,7.77,7.91,8.08,8.08,6.99,6.99,5.34,7.14,5.34,5.34,5.34,7.82,8.12,7.78,6.19,7.83,9.03,9.64,9.64,9.64,9.64,9.64
"Munchkin® Arm & Hammer Diaper Bag Refills, 4 Pack, 48 Bags",diaper disposal bags,B083LLHJWR,5.99,5.99,5.97,5.94,5.94,5.94,5.94,6.68,5.99,5.99,4.72,4.72,5.3,5.26,4.99,5.33,5.33,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,5.81,5.81,5.81,5.81,5.81,5.81,5.81,7.74,6.56,6.2,6.2,6.2,5.95,6.26,5.95,6.12,6.12
"Frida Baby Breathefrida Vapor Bath Drops, Baby Congestion Relief with Eucalyptus Essential Oil for Humidifier, Aromatherapy Oil Help Baby Breathe Easy",aromatherapy,B07XTVKCHR,9.99,9.99,9.99,9.99,9.99,9.99,9.24,9.24,9.24,9.24,8.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,8.85,9.99,9.99,8.99,9.98,9.98,9.98,8.73,9.99,8.99,8.99,8.99,8.86,8.86,8.86,8.99,8.99,9.98,9.86,8.85,8.98,8.98
"BioGaia Protectis Baby Probiotic Drops | Baby Essentials for Colic & Gas Relief | Safe for Newborns | Ease Crying, Fussing, Colic, Gas, Spit-ups & Constipation | No Dairy, Soy & Gluten | 5mL",colic & gas relief,B073R1VT32,21.82,21.38,21.38,18.99,19.26,19.26,19.26,19.26,19.26,19.93,19.24,18.33,18.15,19.91,19.99,19.99,19.99,19.99,19.95,19.95,19.9,18.29,17.49,16.39,14.96,17.95,16.73,16.73,19.45,19.95,19.95,19.76,18.96,19.5,20.86,19.87,19.87,19.87,19.87,19.87,19.87,19.97,17.8,18.21,18.29,18.29,17.85,17.67
"Little Remedies Baby Gas Drops, 1 Fl Oz (Pack of 3)",colic & gas relief,B076HFFXVL,22.45,21.78,22.21,19.4,20.92,21.14,21.2,21.25,21.94,20.22,11.99,11.99,11.99,11.99,11.61,20.78,21.8,22.47,21.63,19.7,20.13,19.18,19.99,20.08,21.89,24.03,31.18,41.35,38.11,33.59,25.96,24.06,21.85,21.25,25.04,26.11,23.54,23.12,23.11,23.99,24.03,23.98,23.98,23.99,23.84,24.0,24.17,24.7
"3-Pack Organic Baby Swaddle Sleep Sacks - Swaddles for Newborns, Infant 0-3 Months, Baby Girls, Boys, Soft & Snug Newborn Sleep Sack, Nursery Swaddling Blankets, Velcro Closure (Nordic)",swaddling blankets,B08MDYFTS1,,,21.96,21.96,21.96,21.96,24.96,24.96,24.96,23.96,23.96,24.96,25.96,26.29,26.29,24.96,24.96,24.96,25.84,25.84,25.84,27.96,27.96,22.71,22.71,22.71,22.71,24.96,24.96,24.96,25.76,24.46,24.46,26.21,24.96,25.64,25.46,24.96,25.62,24.63,25.46,25.96,25.96,24.96,25.46,25.96,24.44,25.96
"Baby Sunscreen Natural Sunblock from Thinkbaby, Safe, Water Resistant Sunscreen - SPF 50+ (6 ounce)",sun protection,B00JJZN1HG,16.38,16.49,19.74,19.26,18.45,18.59,18.97,13.61,14.58,14.31,14.1,14.16,15.11,18.49,17.91,18.02,17.5,15.41,6.67,17.95,18.18,16.48,15.57,16.33,20.36,19.98,21.2,17.39,14.5,14.0,16.13,15.84,15.94,14.78,13.82,13.59,13.09,13.38,11.97,14.96,15.91,15.1,16.25,15.83,16.35,15.64,13.69,15.07
"Upgraded Invisible Baby Proofing Cabinet Latch Locks (10 Pack) - No Drilling or Tools Required for Installation, Works with Most Cabinets and Drawers, Works with Countertop Overhangs, Highly Secure",cabinet locks,B07GRNTXJZ,20.99,20.49,20.49,20.49,18.53,17.74,18.26,18.26,18.26,18.26,18.24,18.24,18.24,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,18.49,18.49,18.49,18.49,18.49,19.94,19.95,18.49,18.49,18.49,19.98,19.98,19.24,19.24,19.24,19.24,19.98,19.98,19.98,19.98,19.98,19.98,19.98,19.99,15.99,19.98
"Dr. Brown's Natural Flow Anti-Colic Options+ Wide-Neck Glass Baby Bottles 5 oz/150 mL, with Level 1 Slow Flow Nipple, 3 Pack with Blue & Mint 100% Silicone Sleeves, 0m+",bottles,B087NKWKGV,,37.86,37.7,36.94,36.94,36.94,37.61,37.78,39.0,38.71,37.28,36.87,35.13,33.75,30.18,35.79,35.79,35.79,35.79,35.79,35.79,35.79,35.79,35.79,39.37,41.7,44.9,39.11,38.65,38.23,38.45,38.56,41.57,39.29,39.2,42.34,43.26,42.03,53.11,47.53,47.53,47.53,40.17,42.74,42.49,42.49,42.49,42.49
"Johnson's Kids Shiny & Soft Tear-Free Kids' Shampoo with Argan Oil & Silk Proteins, Hair Wash Gently Cleanses & Boosts Natural Shine & Softness, Hypoallergenic, Sulfate-Free, 13.6 fl. oz",shampoo,B07PWMXJDK,4.92,3.98,3.96,3.94,6.31,7.38,5.69,4.86,8.06,8.75,6.92,4.42,10.49,11.97,8.97,4.8,4.91,4.96,5.38,5.38,5.33,5.27,5.29,5.31,5.31,5.31,5.08,5.67,5.99,5.96,3.99,5.15,5.92,5.87,5.95,6.33,8.93,14.75,13.06,6.24,6.14,6.24,9.18,6.03,6.05,5.97,6.44,5.86
"Gerber Baby Foods 2nd Foods Meat, Beef & Gravy, Mealtime for Baby, 2.5 Ounce Jar (Pack of 10)",meals,B083644T6B,9.95,9.95,9.4,9.4,9.73,9.4,9.73,21.21,23.35,9.98,18.1,15.81,10.15,12.7,12.05,12.05,12.05,12.05,12.05,9.82,9.82,19.15,19.15,10.76,25.17,27.6,20.56,12.67,13.1,13.1,13.1,13.1,13.1,11.44,12.4,10.82,10.82,13.76,13.36,13.36,13.36,13.36,13.65,10.85,14.9,14.9,14.9,14.9
"Cumbor 29.7-46"" Baby Gate for Stairs, Mom's Choice Awards Winner-Auto Close Dog Gate for The House, Easy Install Pressure Mounted Pet Gates for Doorways, Dog Accessories Indoor for Kitchen, Black",door & stair gates,B07WFZSW72,63.99,63.99,60.51,64.99,64.99,64.99,71.32,77.59,84.74,85.99,85.99,85.99,75.49,75.49,75.49,82.32,80.49,73.29,85.42,84.75,92.06,99.32,97.54,93.32,94.99,93.32,145.99,139.25,92.49,89.99,89.99,89.33,89.99,89.99,79.98,89.98,91.99,87.98,89.98,89.98,84.98,84.98,93.74,84.98,84.98,89.98,89.98,84.98
"Mustela Baby Cleansing Water - No-Rinse Micellar Water - with Natural Avocado & Aloe Vera - for Baby's Face, Body & Diaper “ 10.14 fl. Oz (Pack of 2)",no-rinse cleansers,B07NT3SM6Z,31.0,30.99,30.99,30.99,30.99,29.99,30.66,30.56,30.13,30.66,30.99,30.99,30.99,35.22,34.52,36.31,35.59,31.63,35.96,35.92,36.35,36.08,35.85,35.89,36.69,35.4,34.46,35.54,34.83,35.39,34.96,35.2,35.15,38.21,37.85,37.85,38.33,36.79,36.99,35.41,34.06,33.94,33.66,29.31,31.5,31.5,31.5,28.59
Personalized Ribbons for Bridal Shower Wedding Party Favors or Baby Showers - Custom Made Cut Ribbon Name 50 100 Optional Assembled Bows Safety Pins,mobiles,B07N8FM32Q,21.99,21.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,22.99,23.99,23.99,23.99,23.99,23.99,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79
"Munchkin Arm & Hammer Pacifier Wipes - Safely Cleans Breast Pump Parts and Feeding Essentials for Baby and Toddler, 2 Pack, 72 Wipes",bottle cleaning,B08NL4M76D,,7.99,7.99,9.99,9.39,8.67,8.67,7.99,7.88,7.92,7.92,7.94,7.94,7.94,7.88,6.76,6.76,6.76,9.1,9.1,9.1,18.86,18.86,8.36,8.16,8.39,8.39,8.39,7.62,7.62,7.62,7.62,7.62,7.62,7.32,7.53,7.16,7.16,7.16,7.85,7.6,7.69,7.64,7.68,7.63,7.52,7.53,7.47
"VTech Sit-to-Stand Learning Walker (Frustration Free Packaging), Pink",walkers,B07CRX1BDG,50.23,36.46,36.35,37.99,39.92,55.01,47.76,66.92,57.32,33.99,35.44,36.21,39.16,34.87,28.81,31.88,39.46,44.02,39.99,44.99,44.99,44.99,34.41,35.49,36.56,39.94,39.75,39.72,39.72,39.72,39.99,39.72,39.72,39.72,39.72,39.72,39.72,39.72,37.72,38.52,38.52,39.1,39.1,34.66,39.99,52.19,52.19,37.99
"Happy Baby Organics Yogis Freeze-Dried Yogurt & Fruit Snacks, 3 Flavor Variety Pack, 1 Ounce (Pack of 3)",snack foods,B00XCLFZZE,8.32,9.83,10.3,10.35,10.41,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.77,10.77,11.81,11.81,11.81,11.81,11.81,15.38,17.47,17.47,20.24,19.4,19.4,21.93,25.29,23.15,23.15,23.15,23.15,23.15,20.52,20.52,20.52,20.52,20.52,11.69,23.49,17.99,17.99,17.99,17.99,17.99,13.1,13.1,13.1,13.1
"oogiebear: Baby Nose Cleaner & Ear Wax Removal Tool - Safe Booger & Earwax Removal for Newborns, Infants, Toddlers - Dual-Ended - Essential Baby Stuff, Diaper Bag Must-Have, 2 Pack Blue with CASE",nasal aspirators,B07H45NF7V,18.99,19.99,18.49,16.99,19.99,17.49,17.49,17.49,18.49,18.49,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,15.99,15.99,15.99,16.99,15.71,15.72,15.72,15.72,15.72,15.72,15.72,15.72,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,14.99,14.99,14.99,15.99,15.99,14.79
"Graco Slimfit 3 in 1 Convertible Car Seat | Slim & Comfy Design Saves Space in Your Back Seat, Redmond",convertible,B08C7DDMZ4,199.99,199.99,199.99,293.99,268.99,268.99,283.99,283.99,278.99,288.51,173.32,177.49,159.99,182.85,198.66,184.99,209.99,209.99,219.99,219.99,195.55,186.99,168.99,186.99,186.99,186.99,216.73,216.73,216.73,216.73,186.99,186.99,219.98,219.99,219.99,218.99,211.74,199.99,200.75,196.62,199.99,199.99,199.99,199.99,199.99,178.74,169.99,169.99
"Amazon Brand - Mama Bear Bottle Brush (Pack of 3), White",bottle brushes,B07FP1P97K,,9.34,10.99,9.52,10.3,10.98,10.14,10.19,9.25,10.41,10.99,9.94,10.86,10.56,10.74,11.26,9.25,9.83,9.77,10.84,10.03,10.33,10.79,11.5,11.5,11.36,11.36,10.99,10.99,10.99,10.99,7.99,7.99,7.69,7.99,7.99,7.99,8.37,9.33,9.51,9.51,9.57,9.56,9.54,8.94,7.93,7.59,7.72
"Fisher-Price Portable Baby Chair Sit-Me-Up Floor Seat With Developmental Toys & Machine Washable Seat Pad, Honeydew Drop",bouncers,B07FG5XQ49,39.99,39.99,39.99,39.99,39.99,39.99,39.99,46.72,43.14,43.3,43.3,43.3,43.73,39.99,48.07,39.99,47.34,54.63,55.95,52.17,52.17,34.3,37.42,37.42,42.99,42.99,42.99,42.99,41.79,41.61,41.61,42.33,45.14,51.11,51.78,45.26,44.16,44.16,46.01,48.21,41.78,37.95,35.56,36.49,41.5,47.42,45.05,45.05
Graco Tranzitions 3 in 1 Harness Booster Seat,booster & hook-on seats,B07C2RNRCJ,91.66,97.68,95.55,93.99,127.26,95.99,95.99,141.51,127.21,112.89,119.99,112.99,129.99,124.79,116.99,124.85,135.99,139.99,139.99,139.99,132.99,132.99,139.86,136.99,118.99,126.99,136.49,118.99,139.99,139.99,127.74,134.4,129.63,125.29,102.66,139.99,119.72,103.63,117.55,100.38,100.38,118.66,99.68,106.57,89.5,101.16,83.99,95.66
