,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03
B01EB1QOGW,,9.8575,10.937948717948718,13.800555555555556,13.800555555555556,11.453846153846154,9.964666666666666,9.315454545454545,8.255,8.159019607843138,8.38054054054054,9.434054054054052,9.225263157894735,9.09722222222222,9.357,8.17457627118644,6.868235294117647,6.568571428571429,6.29,6.226923076923077,6.196666666666666,6.14551724137931,6.101999999999999,6.113333333333333,7.339090909090909,6.67804347826087,6.014354838709677,5.987222222222222,5.936315789473684,5.828695652173913,5.80475,5.802272727272727,6.1985,6.755283018867925,7.232916666666667,7.721153846153846,6.410399999999999,6.86828125,6.975208333333334,5.969090909090909,5.753,5.5138461538461545,5.304772727272727,6.222857142857143,6.336206896551724,6.129444444444444,6.424054054054054,6.347741935483871,6.269523809523809,6.269523809523809,6.269523809523809,5.34,5.99,5.99,7.08,7.25,6.5975,6.707916666666667,6.47,6.831666666666667,6.640000000000001,6.725
B01EQNT58Y,,32.99,32.99,32.99,32.99,32.99,32.99,32.99,32.99,32.99,32.99,36.99,36.99,36.99,36.99,36.99,36.99,38.99,38.99,39.99,39.99,39.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,41.99,42.99,42.99,42.99,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,39.406666666666666,39.406666666666666,39.406666666666666,39.406666666666666,39.406666666666666,36.54,38.85,42.99,45.99,45.99
B01FCJHWIG,15.945,19.33,21.85,22.34,16.97,17.217142857142857,20.53,18.23375,19.264,17.127142857142857,20.892307692307693,17.99111111111111,10.245,15.47,20.114520547945204,18.63139240506329,22.0884,16.124285714285715,18.54318181818181,18.046,15.395,15.892727272727273,15.892727272727273,17.599649122807016,20.168064516129032,16.879411764705882,14.645,17.705,16.948571428571427,16.93,17.0125,17.566,17.81833333333333,2.0,20.833714285714283,20.288529411764703,16.49,15.489999999999998,15.489999999999998,14.99,9.85,15.49,16.487142857142857,13.965,12.99,14.99,14.99,14.47235294117647,14.52818181818182,13.77777777777778,14.965,14.965,14.965,13.79076923076923,16.0875,15.915,15.915,14.81,16.60833333333333,16.185,16.99,16.99
B01FHOWYA2,47.958333333333336,47.49,47.49,48.7425,46.7325,42.66333333333333,53.8625,47.06428571428571,47.062000000000005,59.46607843137255,68.12961538461539,56.35176470588235,48.59,49.99,53.615,62.847142857142856,57.2025,71.325,63.156666666666666,51.64200000000001,55.15833333333333,55.7544,58.39,61.99123222748815,59.06300884955752,57.789855072463766,53.5572,57.634200913242005,57.91728476821192,54.37132743362832,54.89490566037736,59.3125,59.06333333333333,55.22205882352941,54.9845,60.77377192982456,58.37428571428571,64.12521428571428,64.91890995260663,59.99,61.396,48.914,58.865,51.54600000000001,60.28121212121212,66.90846153846154,66.986,62.85466666666667,59.495000000000005,55.35857142857143,53.07181818181818,60.89727272727273,64.13285714285715,46.18,53.88555555555556,69.99,64.17,57.16888888888889,49.784666666666666,51.2275,54.87545454545455,59.2375
B01G7JUPK2,12.378,12.626666666666665,12.656666666666666,13.479166666666666,12.917894736842106,12.516315789473685,11.986666666666666,11.495000000000001,11.99,12.49,12.523333333333333,12.523333333333333,15.47,15.528461538461539,15.49,15.444545454545455,15.49,15.656666666666666,15.193333333333333,15.08,15.045,14.985,13.99,19.43277777777778,22.269714285714283,21.732191780821918,21.732191780821918,21.732191780821918,21.732191780821918,21.732191780821918,21.732191780821918,14.987307692307693,15.138571428571428,15.937142857142858,15.626666666666667,16.10363636363636,15.909574468085106,15.91,15.91,15.908695652173913,15.94,15.908421052631578,15.797222222222224,15.914285714285715,15.91,15.912173913043478,15.915,15.915,13.27,22.997083333333336,20.135,15.49,16.025,19.3,28.856470588235293,28.856470588235293,28.856470588235293,15.163333333333334,16.195,15.17,15.957500000000001,15.06
B01GFQFGFQ,,11.9,12.985,12.985,12.985,12.985,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,13.47,11.97,9.843333333333334,9.843333333333334,10.72,9.976666666666668,9.976666666666668,9.976666666666668,9.976666666666668,12.612857142857145,10.99,12.24,13.615,13.24,12.195714285714288,10.40875,11.283333333333331,10.088235294117649,9.625,12.597272727272726,18.95375,21.928653846153846,18.558688524590163,14.46361111111111,14.507,14.753333333333332,15.387,11.67985294117647,11.942820512820512,13.4284,15.38923076923077,13.587272727272726,10.845833333333331,8.384705882352941,5.868888888888889,4.636666666666667,6.340789473684211,8.248999999999999,10.668260869565218,8.13,8.160714285714286,7.72875,8.24304347826087,7.946,8.105,8.105
B01GJOMWYC,30.895,41.2793023255814,44.30263157894737,40.89619047619048,31.74,36.48033333333333,42.518181818181816,42.63292682926829,33.335,33.876666666666665,35.9,35.75,33.49666666666666,32.362,34.99,34.99,40.50166666666667,40.11736842105263,44.71692307692308,42.896,38.57363636363636,38.018,39.70818181818182,50.543958333333336,47.13941176470588,55.0615,57.382745098039216,57.99243243243243,37.26833333333334,35.495000000000005,49.12,51.42666666666667,44.28125,46.10357142857144,49.134,44.096,49.18909090909092,49.416,44.99,47.586,39.97,37.99,37.99,37.99,44.065,37.99,37.99,37.99,37.99,37.99,37.99,37.99,37.24,36.626666666666665,37.32333333333333,35.99333333333333,34.99,34.370000000000005,36.99,36.99,26.99,26.99
B01IHHLB3W,13.115,13.181666666666668,13.326363636363636,15.762,13.99,16.495,13.8275,13.99,12.045,12.94,15.6375,14.323333333333332,12.94,12.36,10.4,13.323333333333332,14.156666666666666,14.421818181818184,12.73,13.956,13.956,13.49,14.236666666666666,14.236666666666666,14.73,15.135,13.816666666666668,14.1725,14.36,13.623333333333337,12.660000000000002,11.823333333333332,12.15409090909091,8.873333333333333,11.025,11.025,13.99,14.168,14.794905660377358,12.923333333333334,14.99,14.99,14.156666666666666,13.99,14.44625,14.74,13.99,14.115,13.99,12.188,9.985,10.1275,8.49,9.99,10.365,9.74,10.156666666666666,10.235,10.82,10.735,10.735,10.735
B01J4K8I78,,,,,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,20.48923076923077,20.64136363636364,15.39,16.455,17.560000000000002,15.658,15.4775,13.9825,14.186000000000002,15.3875,16.52,16.52,16.52,13.915,13.2725,11.11,12.85,20.465,19.33666666666667,20.355,20.34625,19.5925,17.048000000000002,17.544666666666668,15.086666666666666,11.88,13.16,18.99,17.7075,17.66,12.0,10.1,10.1,10.1,9.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,8.39,10.99,10.99,10.99,10.99
B01JPDW8DE,,23.69833333333333,23.99,29.24,23.99,23.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,23.74,22.99,22.99,22.99,28.656666666666663,29.79,28.99,30.49,34.49,39.99,37.653333333333336,28.481666666666666,28.380000000000003,28.99,26.31,25.99,25.99,25.99,25.99,25.99,27.32333333333333,27.49,29.99,31.99,32.99,32.49,31.99,35.82333333333333,30.49,37.59,41.99,43.49,46.99,35.989999999999995,29.99,26.74,24.24,24.24,23.39,22.6525,21.99,21.99,21.74,23.49,24.99,27.188,24.55,23.10833333333333,23.10833333333333
