"Title","Categories: Sub","ASIN"
"Locsanity Grapefruit Coconut & Lime Daily Moisturizing Spray Fine Mist","Makeup Remover, Zodiac: Gifts for Pisces, Southeast FBA, Make Up Removers, Beauty & Grooming, Southeast FBA -Jewelry, Zodiac Gifts, Home spa, Southeast FBA - Kitchen, Florida, HM-Curation, Southeast FBA - Beauty","B07RQZKF6T"
"Jergens Natural Glow +Firming Self Tanner Body Lotion, Fair to Medium Skin Tone, Sunless Tanning Moisturizer with Collagen and Elastin. Helps to Visibly Reduce Cellulite, 7.5 Fl Oz","Self-Tanners, Subscribe & Save Prime Promo, Customers' Most-Loved: Beauty, SnS, Find Your Glow Summer Picks, Off to College - Beauty Essentials, Customers' Most-Loved Beauty_Temp, Most-loved beauty deals, Beach Bum Summer Picks, Beauty Summer Sun Care, Beauty Coupons, Sunscreen & Tanning Sample Credit, Gifts for Those On-The-Go, Customers' Most-Loved Beauty, Comfort Zone, Sun Protection, At-home beauty","B001UTK76C"
"Mrs. Meyer's Hand Soap Refill, Made with Essential Oils, Biodegradable Formula, Geranium, 33 Fl. Oz (Pack Of 2)","Hand Wash, EF-Beauty-All","B010E2KP6C"
"Makartt Nail Rhinestone Glue for Nails: Super Strong Gel Nail Glue for Decorations Nail Charm 3D Nails Bling Gel for Nail Gem Nail Art Jewel Diamonds 30ML Cured Need Beauty","Nail Art Glue, Fall Trends, All Dolled Up","B0868BTPYW"
"Elizabeth Mott Thank Me Later Eye Primer – Long-Lasting, Matte Eyeshadow Base for Oily Lids & Crease-Free Wear – Pore Minimizer, Wrinkle-Filling, Shine Control Formula – Smudge-Proof, Lightweight, 10g","Foundation Primers, HBH24Couponhub, Foundation & Concealer, Foundation & Concealers, Event Deals, Holiday Beauty Haul Coupons, Marketplace Prime Day Deals","B018JDMD4K"
"Dove Invisible Solid Anti-Perspirant/Deodorant, Original Clean, 7.8 Oz, Pack of 3","Antiperspirant Deodorant","B00FORAIBU"
"Victoria's Secret Velvet Petals Body Mist for Women, Perfume with Notes of Lush Blooms and Almond Glaze, 250 ml / 8.4 oz","Body Sprays","B07K7VMFZX"
"Mielle Organics Rosemary Mint Strengthening Shampoo Infused with Biotin, Cleanses and Helps Strengthen Weak and Brittle Hair, 12 Ounces","Hair Regrowth Shampoos","B07N7MWX72"
"Jergens Ultra Healing Hand & Body Cream for Dry Skin, Formulated with Vitamins C, E & B5 plus Plant Protein Complex, for Extra Dry Skin Relief, 3.4 oz","Lotions, Mom's spa night","B08BM577RP"
"Jergens Ultra Healing Dry Skin Moisturizer, Body and Hand Lotion for Dry Skin, for Quick Absorption into Extra Dry Skin, with HYDRALUCENCE blend, Vitamins C, E, and B5, 32 Ounce","Lotions, Mom's spa night, Customers' Most-Loved: Beauty, SnS, Find Your Glow Summer Picks, Off to College - Beauty Essentials, Most-loved beauty deals, New to SnS: Beauty, Shop Jergens & Curel, Beauty Coupons, Customers' Most-Loved Beauty","B0034F9K36"
"COSRX Snail Mucin 92% Face Moisturizer, 3.52 Oz, Lightweight Moisturing Cream for Soft, Glowy Skin, Korean Skin Care, Korean Moisturizer Face Cream","Face Moisturizers, Face Care, HBH24Couponhub, Customers' Most-Loved Beauty v2, Event Deals, Holiday Beauty Haul Coupons","B01LEJ5MSK"
"SOL DE JANEIRO Brazilian Bum Bum Cream","Creams, SOL DE JANEIRO, Beauty Best Sellers, Customers' Most-Loved Premium Beauty_Temp, Pre/Post Workout Beauty Essentials, Cleansers, Creams, Premium Beauty Best Sellers","B01EXQ582Q"
"eos 100% Natural & Organic Lip Balm Sticks- Vanilla Bean, All-Day Moisture, Dermatologist Recommended, 0.14 oz, 2-Pack","Balms & Moisturizers, Rejected Selection OIH, Customers' Most-Loved: Beauty, Most-loved beauty deals, Climate Pledge Friendly | Beauty & Personal Care, Customers' Most-Loved Beauty, 2022 Gifting Page PC- MKD, Jan 2023 AFS Reset, Personal Care, Amazon Fresh clearance on everyday selection","B01M59RMWJ"
"Bio-Oil Skincare Body Oil Serum, Face and Body Moisturizer with Vitamin E & A, for Scars, Stretch Marks, Sensitive Skin, All Skin Types, Dermatologist Recommended, Non-Comedogenic, 2 Oz","Oils, Women's Shaving Regimen, Shop Skin Care, Everyday Essentials, Customers' Most-Loved: Beauty, Customers' Most-Loved Beauty_Temp, Most-loved beauty deals, Shop Bio-Oil Same-Day: Available in select metros, Customers' Most-Loved Beauty","B000VPPUEA"
"Embryolisse Lait-Crème Concentré, Multifunction Daily Moisturizer, Primer, and Makeup Remover, Suitable for All Skin Types. French Face Cream With Shea Butter & Aloe Vera, 1.01 Fl Oz","Face Moisturizers, Face Care, Trending Favorites, Embryolisse, Foundation & Concealer, Foundation & Concealers, Beauty Best Sellers, Must-See Favorites, Customers' Most-Loved Premium Beauty_Temp, Most-loved beauty deals, Customers' Most-Loved Beauty, Cleansers, Foundation Primers, Face Moisturizers, Premium Beauty Best Sellers","B004KELK4C"
"RoC Retinol Correxion Max Daily Hydration Anti-Aging Face Moisturizer with Hyaluronic Acid, Oil Free Skin Care Cream for Fine Lines, Dark Spots, Post-Acne Scars, 1.7 Ounces (Packaging May Vary)","Face Moisturizers, Face Care, Women's Beauty Box, Customers' Most-Loved: Beauty, Most-loved beauty deals, Save 30% on Beauty Products during Cyber Week, Shop RoC Same-Day: Available in select metros, Customers' Most-Loved Beauty, Save 30% on Beauty Products, moisturize","B0744JV661"
"MelodySusie Electric Nail Drill Machine,PC120I Portable Electric Nail File Efile Set for Acrylic Gel Nails, Manicure Pedicure Tool with Nail Drill Bits Sanding Bands Gold","Nail Drills","B07Y9Y5JM4"
"The Ordinary Caffeine Solution 5% + EGCG, Depuffing Eye Serum for Dark Circles and Tired Eyes, 1 Fl Oz","Eyes, Customers' Most-Loved: Beauty, Most-loved beauty deals, Customers' Most-Loved Beauty, The Ordinary, New to Premium Skin Care: The Ordinary","B01MUZVE1C"
"Just For Men Mustache & Beard, Beard Dye for Men with Brush Included for Easy Application, With Biotin Aloe and Coconut Oil for Healthy Facial Hair - Medium Brown, M-35, Pack of 3","Hair Coloring Products, Men's Health Month, Subscribe & Save Prime Promo, Hair, Gels, Hair Color, SnS, Save 15% on select Just For Men products, Color Additives & Fillers, Color Correctors, Hair Loss Products","B000NSQM6U"
"Carpe Underarm Antiperspirant and Deodorant, Clinical strength with all-natural Eucalyptus scent, Combat excessive sweating, Stay fresh and dry, Great for hyperhidrosis","Antiperspirant Deodorant","B07GY241Q3"
"EltaMD UV Daily SPF 40 Tinted Face Sunscreen Moisturizer, Lightweight Tinted Sunscreen for Face Moisturizers, 1.7 oz Pump","Facial Sunscreens, Shop Skin Care, Summer Beauty, 15% off luxury beauty, Luxury Beauty: Editor's Picks, Customers' Most-Loved Beauty v2, Beauty Best Sellers, Customers' Most-Loved Premium Beauty_Temp, Beach Bum Summer Picks, Beauty Summer Sun Care, Shop Premium Beauty, EltaMD, Premium Beauty Best Sellers, Minis and Travel Size, Prime Card Bonus - Eligible Luxury Beauty Products, Premium Beauty Best Sellers, Treat Yourself Luxury Beauty, Luxury & Professional Beauty, Top Rated Luxury Beauty, Shop Luxury Beauty Favorites, Sun Protection, Lux-Pro-Beauty, Holiday Test, Luxury Beauty Prime Offer","B00J5KDCO2"
"Good Molecules Hyaluronic Acid Serum - Hydration for Dry Skin to Moisturize, Plump, and Firm - 1% HA, Anti-aging Water-Based Skincare for Face","Serums, Customers' Most-Loved: Beauty, Most-loved beauty deals, Customers' Most-Loved Beauty, New Year Beauty","B08RD9ZZT7"
"CeraVe Hydrating Cream To Foam Cleanser, Makeup Remover Face Wash For Dry Skin, Foaming Facial Cleanser With Hyaluronic Acid, Normal To Dry Skin, Fragrance Free & Non Comedogenic, 19 Fluid Ounce","Washes, Face Care, Shop Skin Care, cleanse","B08CQDF382"
"Gillette Satin Care Ultra Sensitive Shave Gel for Women, Pack of 2, 7oz Each, Frangrance Free","Shaving Gels, Deodorants & Shave, Customers' Most-Loved Beauty_Temp, At-home beauty","B01ALAVIK4"
"b.tan Clear Self Tanner Bronzing Water Foam | Just Act Natural - Best 1 Hour Express Sunless Tanning Mousse, Dark, Transfer-Free, Enriched With Coconut Water & Vitamin E, Face & Body, 6.7 Fl oz","Body Self-Tanners, Beauty Summer Sun Care, Self-tanners, Sun Protection","B08FZYVK1X"
"AGE beautiful Permanent Hair Color Dye Liqui Creme | 100% Gray Coverage | Anti-Aging Haircolor | Biotin for Thicker, Fuller Hair | Professional Salon Coloring | 1B Blue Black","Hair Color, AGE beautiful, Beauty New Arrivals","B00KZHHW4K"
"Palmer's Cocoa Butter Formula Daily Skin Therapy Solid Lotion with Vitamin E, Body Moisturizer for Extremely Dry Skin, Softens and Soothes, 7.25 Ounces, (Pack of 1)","Lotions, Diaper and Diaper Care, Mom's spa night, Customers' Most-Loved: Beauty, Customers' Most-Loved Beauty_Temp, Most-loved beauty deals, Create Your At-Home Spa, Body Lotions and Skin Care Sample Credit, Customers' Most-Loved Beauty","B000RGBWPO"
"Milani Make It Dewy Setting Spray 3 in 1- Hydrate + Illuminate + Set (2.03 Fl. Oz.) Makeup Finishing Spray - Makeup Primer & Hydrating Setting Spray","Foundation Primers, Costume - Makeup, Foundation & Concealer, Foundation & Concealers","B06WLL94N2"
"L'Oreal Paris Feria Multi-Faceted Shimmering Permanent Hair Color, 73 Golden Sunset (Dark Golden Blonde), Pack of 1, Hair Dye","Hair Color, Subscribe & Save Prime Promo, $5 Off $15: Hair Products from L'Oreal Paris, Garnier, & Soft Sheen Carson, Save on L'Oreal Paris Best-Sellers","B002LBLZRI"
"CeraVe Vitamin C Serum with Hyaluronic Acid, Skin Brightening Serum for Face with 10% Pure Vitamin C, Fragrance Free, 1 Fl. Oz","Serums, Face Care, Creams & Moisturizers, Customers' Most-Loved Beauty v2, Must-See Favorites, Customers' Most-Loved Beauty_Temp","B07PNCCLD2"
"Adore Semi Permanent Hair Color - Vegan and Cruelty-Free Purple Hair Dye - 4 Fl Oz - 197 Peri Winkle (Pack of 1)","Hair Color","B01C5XQ7TW"
"BS-MALL Makeup Brush Set 18 Pcs Premium Synthetic Foundation Powder Concealers Eye shadows Blush Makeup Brushes with black case","Brush Sets, Most-loved beauty deals, Customers' Most-Loved Beauty, Tools & Accessories","B07MH1KHJ2"
"O'Keeffe's Working Hands Hand Cream; Relieves and Repairs Extremely Dry Hands; 7 oz Tube (Pack of 2)","Hand Creams & Lotions","B08LLCMZFS"
"Anastasia Beverly Hills - Brow Wiz - Medium Brown","Eyebrow Color, Fall Trends, Makeup, Eyebrow Color, Beauty Best Sellers, All Dolled Up, Event Deals, Beauty New Arrivals, Holiday Makeup, Premium Fall Finds, Cleansers, Eyes, Anastasia Beverly Hills, Premium Beauty Best Sellers, The Grande Cosmetics Store","B01M5CZAXM"
"Dr. Bronner's - Pure-Castile Liquid Soap (Peppermint, 25 ounce) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets and Dishes, Concentrated, Vegan, Non-GMO (2-Pack)","Soaps, Mom's spa night, EF-Beauty-All","B07WTR5JDT"
"Mighty Patch Hero Cosmetics Invisible+ Patch - Daytime Hydrocolloid Acne Pimple Patches for Covering Zits and Blemishes, Ultra Thin Spot Stickers for Face and Skin (24 Medium and 15 Small Patches)","Treatments & Masks, Customers' Most-Loved Beauty v2, Customers' Most-Loved: Beauty, Most-loved beauty deals, Customers' Most-Loved Beauty, New Year Beauty","B07KJS13PK"
"L’Oréal Paris Magic Root Permanent Hair Color, 10 Minute Hair Dye Kit to Rescue Roots with 100% Gray Hair Coverage, Light Golden Brown, 2 Pack (Packaging May Vary)","Hair Color, LORCD LUSA USA CPA HOLISTIC BEAUTY, Save 20% on L'Oreal Paris Hair Color","B084W3BXBX"
"Eucerin Advanced Repair Body Lotion for Very Dry Skin, Unscented Lotion Formulated with Ceramides, 16.9 Fl Oz Bottle","Lotions, Subscribe & Save on Beiersdorf Products, Subscribe & Save Prime Promo, Mom's spa night, Customers' Most-Loved Beauty v2, Customers' Most-Loved: Beauty, SnS, Customers' Most-Loved Beauty_Temp, Most-loved beauty deals, Save 30% on Beauty Products during Cyber Week, Save on Eucerin Advanced Repair Body Lotion and Cream, Nivea, Aquaphor, & Eucerin, Customers' Most-Loved Beauty, Save 30% on Beauty Products","B003BMJGKE"
"Cuticle Trimmer with Cuticle Pusher and Cutter-YINYIN Cuticle Remover Nippers Professional Stainless Steel Cutter Clippers,Pedicure Manicure Tools for Fingernails Toenails(Silver)","Cuticle Nippers","B087Z4QB36"
"Olaplex No. 4 Bond Maintenance Shampoo, Repairs, Strengthens, & Nourishes All Hair Types, Adds Shine & Leaves Hair Feeling Soft, 8.5 fl oz","Shampoos, Trending Favorites, Summer Beauty, Shampoos, Top Rated Luxury Hair Care, Shampoos, Beauty Best Sellers, Must-See Favorites, Shop Hair Care, Customers' Most-Loved Premium Beauty_Temp, Olaplex, Most-loved beauty deals, Pre/Post Workout Beauty Essentials, Shop Premium Beauty, Customers' Most-Loved Beauty, New Year Beauty, Cleansers, 2-in-1 Shampoo & Conditioner, Olaplex, Premium Beauty Best Sellers, New Year Beauty, Premium Beauty Best Sellers, Treat Yourself Luxury Beauty, Top Rated Luxury Beauty, Shop Luxury Beauty Favorites, Lux-Pro-Beauty, Luxury Beauty Prime Offer","B07D37PQGL"
"Dial Antibacterial Foaming Hand Soap Refill, Spring Water, 52 fl oz","Hand Wash, Household Spring Cleaning BxGy 2/23-3/14, Climate Pledge Friendly | Beauty & Personal Care, Self-Care Sale, 0803 OIH - BPC","B07ZDHQQW1"
"COLOR WOW Raise the Root Thicken + Lift Spray – All-Day Volume for Fine, Flat Hair without dulling color","Hair Sprays, Allure Best of Beauty, Beauty Best Sellers, Customers' Most-Loved: Beauty, Shop Hair Care, COLOR WOW, Most-loved beauty deals, Customers' Most-Loved Beauty, New Year Beauty, Cleansers, Hair Sprays, COLOR WOW, Premium Beauty Best Sellers, Luxury & Professional Beauty, Wholesale Pricing, Save up to 40% on Luxury Beauty products, Best of Hair Care, Professional Beauty Wholesale Pricing, Luxury Beauty Prime Offer","B071936ZBD"
"Vitamin C Face Serum - Dark Spot Serum, Vit C Serum with Hyaluronic Acid, Ferulic Acid, & Vit E - Anti Aging and Skin Brightening Serum, Pure Vitamin C Serum Skin Care 30 ml","Serums, Customers' Most-Loved Beauty v2, Customers' Most-Loved: Beauty, Most-loved beauty deals, Customers' Most-Loved Beauty","B07P5TMHD9"
"NIVEA Refreshing White Peach and Jasmine Body Wash with Nourishing Serum, Scented Body Wash for Women, Enriched with Provitamin B5 and Vitamin E, 20 Fl Oz Bottle","Body Washes, Mom's spa night, Shop Nivea Same Day","B082QB23YG"
"Wahl Micro Groomsman Battery Personal Trimmer for Hygienic Grooming with Rinseable, Interchangeable Heads for Eyebrows, Neckline, Nose, Ears, & Other Detailing - 05640-600","Beard & Mustache Trimmers, Wahl Trimmer Deals, Discover Card Free One-Day Shipping on Personal Care Appliances, Deodorants & Shave, Beard Trimmers, Beard Trimmers, Shop Men's, Father's Day Gift Ideas","B003TW70E0"
"Olaplex No. 5 Bond Maintenance Conditioner, Repairs, Strengthens, & Nourishes All Hair Types, Leaving Hair Feeling Soft & Adds Shine, 8.5 fl oz""","Conditioners, Trending Favorites, Summer Beauty, Top Rated Luxury Hair Care, Conditioners, Beauty Best Sellers, Must-See Favorites, Shop Hair Care, Customers' Most-Loved Premium Beauty_Temp, Olaplex, Most-loved beauty deals, Pre/Post Workout Beauty Essentials, Shop Premium Beauty, Customers' Most-Loved Beauty, New Year Beauty, Cleansers, 2-in-1 Shampoo & Conditioner, Conditioners, Olaplex, Premium Beauty Best Sellers, New Year Beauty, Premium Beauty Best Sellers, Treat Yourself Luxury Beauty, Top Rated Luxury Beauty, Shop Luxury Beauty Favorites, Lux-Pro-Beauty, Luxury Beauty Prime Offer","B07D37SBHF"
"Maybelline Lash Sensational Sky High Waterproof Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Brownish Black, 1 Count","Mascara, Internet Famous, Allure Best of Beauty, Customers' Most-Loved: Beauty, Most-loved beauty deals, Customers' Most-Loved Beauty, Best of Makeup","B08H43738R"
"Amazon Basics 10% Benzoyl Peroxide Acne Medication, Maximum Strength, 1 Fluid Ounce Face Gel","Gels, Face Care, FSA or HSA Eligible Private Brands, Customers' Most-Loved: Beauty, Most-loved beauty deals, Customers' Most-Loved Beauty","B07Z9Y2QHZ"
"BLITZWAX Waxing Kit for Women Men Digital Wax Kit Suitable for Sensitive Skin/Brazilian/Full Body/Bikini/Hair Removal Hard Wax Kit with 51 Wax Items for Home, Salon and Beginners","Waxing Kits, Deodorants & Shave","B081HZFYSH"
"Maybelline Lash Sensational Washable Mascara, Lengthening and Volumizing for a Full Fan Effect, Blackest Black, 2 Count","Mascara, LORCD LUSA USA CPA HOLISTIC BEAUTY, Customers' Most-Loved Beauty_Temp, Save on Maybelline Mascara, Save 30% on Beauty Products","B07HM9ZWKM"
"Garnier Micellar Water For Waterproof Makeup, Hydrating Facial Cleanser & Makeup Remover, Suitable for Sensitive Skin, Vegan, Cruelty Free, 13.5 Fl Oz (400mL), 1 Count","Makeup Cleansing Water, Garnier SkinActive, Facial Cleansers, Make Up Removers, BPC 07/23 Reset New","B017PCGAXQ"
"MagicMinerals AirBrush Foundation by Jerome Alexander – 2pc Set with Airbrush Foundation and Kabuki Brush - Spray Makeup with Anti-aging Ingredients for Smooth Radiant Skin - Light","Foundation, Foundation & Concealer, Foundation & Concealers","B0841T83KH"
"BAIMEI Jade Roller & Gua Sha Set Face Roller and Gua Sha Facial Tools for Skin Care Routine and Puffiness, Self Care Gift for Men Women - Green Aventurine","Facial Rollers","B08BJ4ZXJ3"
"Toppik Hair Building Fibers, Gray, 12g | Fill In Fine or Thinning Hair | Instantly Thicker, Fuller Looking Hair | 9 Shades for Men & Women,0.42 Ounce (Pack of 1)","Hair Building Fibers, TOPPIK, Cleansers, Hair Loss Products, Prime Card Bonus - Eligible Luxury Beauty Products, Luxury & Professional Beauty, Luxury Beauty Prime Offer","B0013U0EYI"
"Clairol Root Touch-Up by Nice'n Easy Permanent Hair Dye, 5 Medium Brown Hair Color, Pack of 2","Hair Mascaras & Root Touch Ups, P&G","B003AYEGG2"
"COSRX Acne Pimple Patch Absorbing Hydrocolloid Original 3 Size Patches for Zits Cover, Spot Stickers for Face and Body, Not Tested on Animals, No Toxic Ingredients (120 Count (Pack of 5))","Pore Cleansing Strips","B01N224F9Z"
"MRS. MEYER'S CLEAN DAY Liquid Hand Soap, Cruelty-Free, and Biodegradable Hand Wash Made with Essential Oils, Lemon Verbena Scent, 12.5 Oz (Pack of 3)","Hand Wash, Freshen up for Spring, Buy 3, save 20% on select Spring Cleaning favorites, Shop Mrs. Meyer's, Household 15%, Customers' Most-Loved: Health, wellness, and more","B00NU9MJYS"
"Gillette Fusion5 Mens Razor Blade Refills, 4 Count, Lubrastrip for a More Comfortable Shave","Cartridges, Deodorants & Shave","B073ZL4N94"
"Tea Tree Special Shampoo, Deep Cleans, Refreshes Scalp, For All Hair Types, Especially Oily Hair, 33.8 fl. oz.","Shampoos, Tea Tree, Summer Beauty, Top Rated Luxury Hair Care, Shampoos, Deals on premium beauty, Premium Cyber Monday Beauty deals, Beauty Best Sellers, Premium Black Friday Beauty deals, Shop Hair Care, Beauty New Arrivals, Shop Premium Beauty, Premium Beauty Best Sellers, Premium Beauty, Premium Beauty Best Sellers, Treat Yourself Luxury Beauty, Top Rated Luxury Beauty, Shop Luxury Beauty Favorites, Lux-Pro-Beauty, Luxury Beauty Prime Offer","B000MD65FO"
"La Roche-Posay Anthelios Mineral Ultra-Light Face Sunscreen SPF 50, Zinc Oxide Sunscreen for Face, 100% Mineral Sunblock, Oil Free for Sensitive Skin, Daily Sun Protection","Facial Sunscreens, Travel Essentials, Multitaskers, La Roche-Posay, La Roche-Posay Gift with Purchase, Prime Day: 30% off Luxury Beauty, Allure Best of Beauty, Spend $30, Get $5 off Luxury Beauty, Face, Facial Sunscreens & Self Tanners, La Roche Posay Gift with Purchase Qualifying Items, Facial Skin Care Sample Credit, Beauty Best Sellers, Customers' Most-Loved: Beauty, Event Deals, Most-loved beauty deals, Allure Best of Beauty Winners, Beauty Summer Sun Care, Sunscreen & Tanning Sample Credit, Customers' Most-Loved Beauty, New Year Beauty, 15% off Luxury Beauty New Customers, Premium Beauty Best Sellers, New Year Beauty, Best of Skin Care, Luxury & Professional Beauty, protect, La Roche-Posay Sampling, Sun Protection, Lux-Pro-Beauty, Luxury Beauty Prime Offer, Amazon.com: 15% off Professional Skin Care","B004W55086"
"Olaplex No. 7 Bonding Oil, Concentrated High Shine Oil, Heat Protectant, Visibly Smooths & Softens Hair, Added Color Vibrancy, Up to 72 Hour Frizz Control, For All Hair Types, 1 fl oz","Hair Treatment Oils, Trending Favorites, Summer Beauty, Hair Care, Beauty Best Sellers, Must-See Favorites, Shop Hair Care, Customers' Most-Loved Premium Beauty_Temp, Olaplex, Most-loved beauty deals, Pre/Post Workout Beauty Essentials, Premium Beauty Winter Finds, Shop Premium Beauty, Customers' Most-Loved Beauty, New Year Beauty, Cleansers, Hair Treatment Oils, Premium Beauty Best Sellers, Minis and Travel Size, New Year Beauty","B07VR1NDSQ"
"Degree Advanced Protection Antiperspirant Deodorant White Flowers & Lychee for 72-Hour Sweat & Odor Control for Women, with Body Heat Activated Technology, 2.6 oz","Antiperspirant Deodorant, Amazon clearance goods","B0080PEM3S"
"Kiss Everlasting French Nail Manicure, Chip-Free with Flexi-Fit Technology, Medium, ""Infinite"", Nail Kit with Pink Nail Glue (Net Wt. 2 g / 0.07oz.), Mini File, Manicure Stick, and 28 Fake Nails","Press On Nails, Week 1 Deals, Easter Beauty","B002L3YLJU"
"MainBasics Dry Brushing Body Brush for Lymphatic Drainage, Dry Skin, Cellulite, Blood Circulation with Exfoliating Natural Bristles for Flawless Skin","Bath & Body Brushes, New Year Beauty","B08F5KXYBV"
"NIVEA Essentially Enriched Body Lotion for Dry Skin, Pack of 2, 16.9 Fl Oz Pump Bottles","Lotions, Women's Beauty Box, Mom's spa night, Save up to 30% on Beauty essentials, Shop Nivea Same Day, Most-loved beauty deals, Customers' Most-Loved Beauty, Save 25% on select Nivea, Aquaphor & Eucerin products","B076G2XGY3"
"La Roche-Posay Effaclar Medicated Gel Cleanser, 2% Salicylic Acid Cleanser + LHA + Glycerin, Foaming Acne Face Wash, Helps Clear & Prevent Acne Breakouts, Oil Free, Targets Excess Oil","Gels, Face Care, Derma Store Micellar Waters, La Roche-Posay, Shop Skin Care, La Roche-Posay Gift with Purchase, Prime Day: 30% off Luxury Beauty, 15% off luxury beauty, Spend $30, Get $5 off Luxury Beauty, Cleansers, La Roche Posay Gift with Purchase Qualifying Items, Facial Skin Care Sample Credit, Customers' Most-Loved Beauty v2, Beauty Best Sellers, Customers' Most-Loved: Beauty, Customers' Most-Loved Premium Beauty_Temp, cpf beauty, Most-loved beauty deals, Customers' Most-Loved Beauty, New Year Beauty, 15% off Luxury Beauty New Customers, Cleansers, Cleansers, Face Moisturizers, Premium Beauty Best Sellers, New Year Beauty, Prime Card Bonus - Eligible Luxury Beauty Products, Premium Beauty Best Sellers, Treat Yourself Luxury Beauty, Luxury & Professional Beauty, Top Rated Luxury Beauty, Shop Luxury Beauty Favorites, La Roche-Posay Sampling, Lux-Pro-Beauty, Luxury Beauty Prime Offer, cleanse, Amazon.com: 15% off Professional Skin Care","B00LO1DNXU"
"CoverGirl & Olay Simply Ageless 3-in-1 Liquid Foundation, Matte Finish, Hyaluronic & Vitamin C Formula, Cruelty Free, Natural Beige, 1 Count","Foundation, Foundation & Concealer, Foundation & Concealers","B01ACPVYWA"
"PanOxyl Antimicrobial Hydrating Acne Creamy Wash, 4% Benzoyl Peroxide, 6 Ounce","Washes, Face Care, Shop Skin Care, Customers' Most-Loved: Beauty, Most-loved beauty deals, Customers' Most-Loved Beauty","B081KLNHSG"
"PURA D'OR Scalp Therapy Shampoo & Conditioner Set (16oz x 2) Dry, Itchy Scalp-Hydrates & Nourishes Hair w/Tea Tree, Peppermint, Argan Oil & Biotin, All Hair Type, 3 in 1, Men Women (Packaging Varies)","Hair Regrowth Conditioners, Beauty Haul Coupons, Shop Hair Care Offers","B07FWH6TFP"
"Amazon Basics 5-Blade Razor Refills for Men with Dual Lubrication and Precision Beard Trimmer, 12 Cartridges (Fits Amazon Basics Razor Handles only) (Previously Solimo)","Cartridge Razors, Our Brands: Personal Care, Deodorants & Shave, Event Deals, Customers' Most-Loved Beauty_Temp, Men's Grooming","B07MK1N7P6"
"Tangle Teezer Ultimate Detangler Hairbrush for Wet & Dry Hair, Eliminates Knots & Reduces Breakage for All Hair Types, Amazon Exclusive Lilac Purple","Hair Brushes, HBH24Couponhub, Event Deals, Holiday Beauty Haul Coupons","B08662KXF8"
"Certain Dri Prescription Strength Clinical Antiperspirant Roll-On, Hyperhidrosis Treatment for Men & Women, Long-Lasting 72hr Protection, Effective Sweat Control, Fragrance Free, 1.2 Fl oz, 3 Pack","Antiperspirants","B07QSYS6L5"
"Keracolor Color + Clenditioner 3-in-1 Color-Depositing Conditioner, Gently Cleanses & Conditions, Semi-Permanent Espresso Hair Color, 12 Fl Oz","Color Glazes, Hair Coloring, KERACOLOR, KeraColor","B085TB7KGG"
"COLOR WOW STYLE ON STEROIDS Texturizing Spray – Achieve Instant Sexy Volume and Texture, Non-Sticky & Moisturizing","Hair Sprays, Beauty Best Sellers, Shop Hair Care, COLOR WOW, Create Your At-Home Spa, Cleansers, Hair Sprays, COLOR WOW, Premium Beauty Best Sellers, Luxury & Professional Beauty, Wholesale Pricing, Professional Beauty Wholesale Pricing, Luxury Beauty Prime Offer","B072PCY6R8"
"Old Spice Men's Body Wash Swagger Scent, 24/7 Shower Freshness, 16 Fl Oz (Pack of 4)","Body Washes, Mom's spa night","B082KZCZGB"
"Head Hug Shower Steamers Aromatherapy for Soothing Relief, Bath Gift for Women, Christmas Gifts, Shower Steamers for Women and Men, Shower Bombs Made in the USA, Shower Tablets with Essential Oils","Bath Bombs, Mom's spa night, Beauty & Grooming, Northeast FBA - Jewelry, Pennsylvania, Warmer Weather, Northeast FBA - Kitchen, Northeast FBA, Northeast FBA - Beauty","B07P142CL2"
"Ebanel Urea Cream 40% plus Salicylic Acid 2%, Foot Cream for Dry Cracked Heels Feet Knees Elbows Hands, Foot Dead Skin Cuticle Callus Remover Toenail Softener, Keratolytic Skin Barrier Repair, 2-Pack","Foot Creams & Lotions, Customers' Most-Loved: Beauty, Most-loved beauty deals, Customers' Most-Loved Beauty, Comfort Zone","B0875H2SBY"
"Olay Face Moisturizer, Regenerist Micro-Sculpting Cream for Women, Fragrance-Free - Hydrating, Anti-Aging, Anti-Wrinkle, Firming Skin Care - Hyaluronic Acid, Niacinamide, Amino Peptides, 1.7 Oz","Face Moisturizers, Face Care, Buy 3, Get 1 From Olay & CoverGirl, Coupons_Pack, Shop Skin Care, Amazon Fresh clearance on select items, Clearance on goods, Amazon clearance on select everyday items, Subscribe & Save Prime Promo, P&G Coupons, 25% Off Skin Care, 25% Off Olay, Buy 3, Get 1 Free from Select Olay Items, Get 1 Olay Item 50% Off, When You Buy 1 Olay Item, Beauty & personal care best sellers","B007M81B4M"
"Jergens Natural Glow Self Tanner Body Lotion, Sunless Tanning, Medium to Deep Skin Tone, Daily Moisturizer with Coconut Oil, Vitamin E and Antioxidants 10 Oz","Lotions, Allure Best of Beauty, Mom's spa night, SnS, Find Your Glow Summer Picks, Customers' Most-Loved Beauty_Temp, New to SnS: Beauty, Beauty Coupons, Comfort Zone, Hall of Fame winners","B00GLS5DM0"
